Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Runtime_unit,Gross_unit
Saltwater,(2000),"Comedy, Drama",97,6.5,,233,,min,
The Opponent,(2000),"Drama, Sport",90,6.5,,202,,min,
Ghaath,(2000),"Crime, Drama, Thriller",,4.9,,123,,,
Os Atores,(2000),Comedy,103,5.8,,962,,min,
House!,(2000),"Comedy, Romance",90,5.8,,359,,min,
Carnivore,(2000),"Horror, Sci-Fi",80,2.4,,507,,min,
Íslenski draumurinn,(2000),"Comedy, Sport",90,7.0,,369,,min,
Attention Shoppers,(2000),Comedy,,4.8,,245,,,
BlackMale,(2000),Thriller,90,4.6,,346,,min,
Rhythm,(2000),"Drama, Musical, Romance",140,7.5,,656,,min,
Billa No. 786,(2000),Action,140,4.4,,26,,min,
A Vida Como Uma Doença Fatal Sexualmente Transmissível,(2000),Drama,99,7.1,,1.020,,min,
Michael Angel,(2000),"Crime, Thriller, Horror",,4.1,,352,,,
Kytice,(2000),"Drama, Fantasy, Horror",81,7.2,,1.202,,min,
Shoe Shine Boys,(2000),Comedy,90,6.9,,26,,min,
Bancando a Mona Lisa,(2000),Comedy,97,5.9,,766,,min,
Fah talai jone,(2000),"Action, Comedy, Romance",110,7.0,0.07,2.577,69.0,min,M
La máscara de Zorro,(2000),"Action, Adventure",,6.0,,7,,,
Diamond Men,(2000),Drama,100,7.0,,1.536,78.0,min,
Les solitaires,(2000),Drama,75,6.2,,33,,min,
Dangerous Curves,(2000),"Crime, Thriller",86,4.5,,61,,min,
Loveblind,(2000),"Drama, Romance",99,4.5,,136,,min,
Ilha dos Mortos,(2000),"Horror, Thriller",91,2.8,,809,,min,
Annayya,(2000),"Comedy, Drama, Family",157,6.6,,369,,min,
Evicted,(2000),Comedy,99,3.7,,63,,min,
Snegithiye,(2000),"Musical, Drama, Thriller",154,6.7,,232,,min,
Vice,(2000),"Comedy, Drama",87,7.6,,41,,min,
Shikari,(2000),"Drama, Thriller",160,4.6,0.04,383,,min,M
Jwalamukhi,(2000),"Action, Drama",135,4.3,,21,,min,
Peaches,(2000),Comedy,84,4.7,,90,,min,
Sally,(2000),"Drama, Romance",79,4.7,,197,,min,
Table One,(2000),Comedy,90,4.9,,212,,min,
Il cielo cade,(2000),"Drama, Music, Romance",102,6.6,,415,,min,
Viagem do Medo,(2000),Thriller,91,3.4,,353,,min,
Love Come Down,(2000),Drama,99,5.8,,275,,min,
Vaanathaipola,(2000),"Drama, Musical, Romance",150,6.8,,193,,min,
"I Love You, Baby",(2000),Thriller,103,6.2,,273,,min,
The Perfect Tenant,(2000),Thriller,93,4.6,,294,,min,
Eisenstein,(2000),Drama,99,6.0,,154,,min,
Amor Eterno Amor,(2000),Drama,94,7.3,0.29,1.877,73.0,min,M
Du poil sous les roses,(2000),Comedy,85,5.7,,322,,min,
New Year's Day,(2000),Drama,,6.4,,378,,,
Resgate no Pântano,(2000),Thriller,88,4.6,,441,,min,
Esperando o Messias,(2000),"Comedy, Drama",98,6.4,,633,,min,
O Guardião do Rei,(2000),Adventure,92,3.2,,450,,min,
El invierno de las anjanas,(2000),"Drama, History, Romance",90,5.2,,145,,min,
Goo nam gwa lui,(2000),"Comedy, Romance",101,6.8,,1.227,,min,
Shilje sanghwang,(2000),"Crime, Drama",82,5.9,,1.326,,min,
À Toda Prova,(2000),Drama,95,6.5,,369,,min,
Chik loh hung seon,(2000),"Mystery, Thriller",86,4.2,,9,,min,
A Irmandade,(2000),"Action, Adventure",89,3.2,,625,,min,
Ground Zero,(2000),"Action, Drama",92,3.5,0.00,255,,min,M
Visões Perigosas,(2000),"Crime, Drama, Mystery",100,5.3,,1.589,,min,
Alta Pressão,(2000),"Action, Drama, Thriller",94,3.8,,571,,min,
Escândalo: Por Amor,(2000),Drama,83,6.0,,51,,min,
Kaali Topi Lal Rumaal,(2000),"Action, Crime, Drama",,6.8,,22,,,
Superstarlet A.D.,(2000),"Comedy, Musical, Sci-Fi",70,4.8,,152,,min,
Chiru Navvuto,(2000),"Comedy, Drama, Romance",147,7.1,,142,,min,
Raja Ko Rani Se Pyar Ho Gaya,(2000),"Comedy, Musical, Romance",148,3.5,,72,,min,
Falling Rocks,(2000),"Drama, Thriller",93,5.5,,217,,min,
Azaad,(2000),"Action, Drama",,6.1,,198,,,
Thenkasipattanam,(2000),"Comedy, Romance",150,7.5,,747,,min,
El vecino,(2000),Drama,93,,,,,min,
Meri Jung Ka Elaan,(2000),Action,,4.8,,12,,,
Chain of Command,(2000),"Action, Adventure, Thriller",96,4.6,,779,,min,
Highway 395,(2000),"Action, Crime",89,5.6,,47,,min,
Sob Tortura,(2000),"Crime, Drama",97,6.4,,381,,min,
Gossip,(II) (2000),"Comedy, Drama",134,4.6,,727,,min,
Testemunha-Chave,(2000),"Crime, Thriller",90,3.6,,589,,min,
Starforce,(2000),"Action, Sci-Fi, Thriller",93,5.6,,223,,min,
Sex Files: Sexually Bewitched,(2000),"Fantasy, Romance",80,3.1,,140,,min,
Chump Change,(2000),"Comedy, Romance",89,5.6,,362,,min,
Double Frame,(2000),Crime,93,6.2,,44,,min,
Polaroid,(2000),"Musical, Comedy",96,6.2,,37,,min,
Uma Questão de Gosto,(2000),"Crime, Thriller, Drama",90,6.8,,1.529,74.0,min,
No One Sleeps,(2000),"Drama, Mystery, Romance",108,5.1,,253,,min,
Prazer de Matar,(2000),Action,96,6.7,,803,,min,
"Komm, süsser Tod",(2000),"Comedy, Mystery, Thriller",107,7.6,,3.045,,min,
Dykaren,(2000),Thriller,97,3.4,,477,,min,
Coffee & Donuts,(2000),Comedy,90,7.3,,95,,min,
A ruota libera,(2000),Comedy,89,5.0,,203,,min,
Gui ming mo,(2000),"Comedy, Horror",88,4.1,,68,,min,
Aaj Ka Ravan,(2000),"Action, Crime",128,4.5,,23,,min,
Looking for an Echo,(2000),Drama,97,6.7,0.01,259,38.0,min,M
Meninos e Amores 3,(2000),"Drama, Romance",79,6.4,0.21,291,44.0,min,M
Room to Rent,(2000),Comedy,95,6.1,,448,,min,
Kaosu,(2000),"Crime, Mystery, Thriller",90,6.6,0.00,1.239,63.0,min,M
Nutbag,(2000),Horror,80,3.2,,478,,min,
A Lista,(2000),Thriller,93,4.5,,355,,min,
If Tomorrow Comes,(2000),"Drama, Thriller",92,6.8,,99,,min,
Signs & Wonders,(2000),Drama,105,5.9,0.03,547,60.0,min,M
Sultaan,(2000),"Action, Drama",120,5.9,,42,,min,
The Asylum,(2000),"Drama, Horror, Thriller",99,4.0,,118,,min,
Boricua's Bond,(2000),Drama,105,3.8,0.10,247,21.0,min,M
Housebound,(2000),Thriller,89,4.0,,185,,min,
Parceiros No Crime,(2000),"Crime, Drama",90,5.6,,477,,min,
Into the Void,(2000),"Drama, Sci-Fi",90,6.3,,10,,min,
The Operative,(2000),Action,97,4.3,,267,,min,
The Chaos Factor,(2000),"Action, Drama, Thriller",95,4.6,,357,,min,
Badri,(2000),"Comedy, Drama, Romance",158,7.1,,1.495,,min,
G-Men from Hell,(2000),"Action, Adventure, Comedy",98,4.6,,318,,min,
Pequenos Milagres,(2000),"Drama, Family",93,6.3,0.08,207,,min,M
Bichunmoo,(2000),"Drama, Action, Fantasy",118,6.2,,2.567,,min,
Rats,(2000),"Comedy, Horror, Drama",99,6.2,,33,,min,
Todo el poder,(2000),Crime,105,6.6,,955,,min,
Hyôryû-gai,(2000),"Crime, Drama, Thriller",103,6.3,,2.222,47.0,min,
Obstacles,(2000),"Crime, Drama, Action",75,6.1,,54,,min,
Al assifa,(2000),Drama,100,5.4,,183,,min,
Paromitar Ek Din,(2000),"Drama, Family",130,7.3,,241,,min,
Força Delta 5 - Fogo Cruzado,(2000),Action,91,3.6,,323,,min,
Cronicamente Inviável,(2000),"Crime, Drama",101,6.9,,590,,min,
Sleepwalker,(2000),"Mystery, Horror, Thriller",95,5.7,,1.194,,min,
Tha Eastsidaz,(2000),"Action, Crime",81,3.7,,318,,min,
Na Mira do Inimigo,(2000),"Crime, Drama, Mystery",97,5.6,,1.224,,min,
Daku Ramkali,(2000),"Adventure, Drama, Musical",134,5.6,,14,,min,
Zavist bogov,(2000),"Drama, Romance",135,6.4,,266,,min,
The Visit,(I) (2000),Drama,107,5.9,0.19,206,60.0,min,M
O Grande Duelo,(2000),"Action, Adventure, Comedy",106,5.9,,1.525,,min,
El portero,(2000),Drama,88,6.1,,788,,min,
Mexico City,(2000),"Crime, Drama, Mystery",90,5.3,,507,,min,
As Damas de Ferro,(2000),"Comedy, Drama, Sport",104,6.5,0.11,1.286,50.0,min,M
Resgate nas Profundezas,(2000),Action,95,3.0,,602,,min,
Manhattan Chase,(2000),"Action, Drama",97,4.9,,111,,min,
The Elf Who Didn't Believe,(2000),"Comedy, Family",90,3.4,,110,,min,
Vallarasu,(2000),Action,,5.9,,21,,,
Selkie,(2000),"Adventure, Family, Fantasy",88,6.5,,81,,min,
Lek,(2000),"Action, Crime, Thriller",105,7.0,,2.735,,min,
Train Ride,(2000),Drama,93,4.2,,232,,min,
Deception,(2000),Thriller,92,4.1,,52,,min,
Salupata Ahasata 2,(2000),Drama,,,,,,,
The St. Francisville Experiment,(2000),"Horror, Mystery, Thriller",79,4.2,,1.451,,min,
Dong jing gong lüe,(2000),"Action, Comedy, Drama",118,5.9,,2.294,,min,
Jai Shakumbhari Maa,(2000),"Drama, Family, Fantasy",149,,,,,min,
After the Rain,(2000),"Crime, Drama, Thriller",87,5.1,,77,,min,
Comanche,(2000),"Drama, History, War",,7.6,,34,,,
Amor à Deriva,(I) (2000),"Drama, Romance, Comedy",86,5.3,,447,59.0,min,
Estate romana,(2000),"Comedy, Drama",90,6.5,,185,,min,
Christie Malry's Own Double-Entry,(2000),"Drama, Thriller",89,6.6,,400,,min,
Moskva,(2000),Drama,139,6.5,,311,,min,
Lush,(2000),"Comedy, Drama",93,4.6,,200,,min,
The Sculptress,(2000),"Horror, Thriller",101,3.6,0.01,179,14.0,min,M
Sé quién eres,(2000),"Drama, Thriller",100,6.4,,286,,min,
Strippers,(2000),"Drama, Comedy",71,4.2,,77,5.0,min,
Fan yi cho,(2000),"Fantasy, Romance",111,6.3,,422,,min,
San sam long: Foon cheung tou foo,(2000),"Crime, Thriller",93,6.2,,45,,min,
Respirar (Debaixo D'água),(2000),"Drama, Thriller",45,6.9,,136,,min,
Así es la vida...,(2000),"Drama, Romance",98,6.4,,295,,min,
Pettson och Findus - Kattonauten,(2000),"Animation, Family",80,6.1,,293,,min,
Fruen på Hamre,(2000),Drama,,5.6,,74,,,
Secret Society,(2000),Comedy,98,5.4,0.00,157,47.0,min,M
"Sleep Easy, Hutch Rimes",(2000),Thriller,99,5.6,,214,,min,
Caçadores de Fortuna,(2000),"Adventure, Family, Comedy",89,2.5,,352,,min,
Wildflower,(2000),Thriller,92,3.6,,124,,min,
Hira Chuni Panna,(2000),"Action, Romance",167,5.8,,13,,min,
Aa! Megamisama! The Movie,(2000),"Animation, Comedy, Drama",106,7.0,,1.056,,min,
Uma Chance Para o Amor,(2000),Drama,111,6.1,,201,,min,
Daddy Tell Me a Story...,(2000),Drama,,8.1,,11,,,
O Amor Na Palma da Mão,(2000),"Drama, Romance",106,5.3,,340,46.0,min,
Primary Suspect,(2000),"Action, Thriller, Mystery",91,4.8,,324,,min,
O Resgate de Emily,(2000),"Adventure, Family",96,5.5,,139,,min,
Clean and Narrow,(2000),"Crime, Drama",82,5.1,,103,,min,
Monarch,(2000),"Biography, Drama, History",109,7.2,,76,,min,
Devadoothan,(2000),"Musical, Drama, Horror",158,7.5,,680,,min,
"A Girl, Three Guys, and a Gun",(2000),"Comedy, Drama",,4.8,,219,,,
Sleepy Hollow High,(2000),"Horror, Mystery",90,2.8,,247,,min,
Team Spirit,(2000),"Comedy, Drama, Romance",105,6.0,,1.127,,min,
Entre la tarde y la noche,(2000),Drama,105,6.7,,34,,min,
Gaja Gamini,(2000),"Drama, Fantasy",122,5.1,,687,,min,
Uttara,(2000),Drama,99,6.9,,165,,min,
Vamsee,(2000),Action,145,4.8,,643,,min,
The Amati Girls,(2000),Drama,91,5.1,0.03,324,29.0,min,M
Helter Skelter,(2000),Horror,60,5.2,,87,,min,
Mirror Mirror 4: Reflections,(2000),Horror,86,3.1,,133,,min,
Tarkieb,(2000),"Mystery, Thriller",156,5.1,,194,,min,
Crônica da Inocência,(2000),"Drama, Fantasy, Mystery",100,6.6,,812,,min,
Get Your Stuff,(2000),"Comedy, Drama",93,5.7,,567,,min,
Eu Tu Eles,(2000),"Comedy, Drama",104,6.9,0.32,1.681,66.0,min,M
Un paraíso bajo las estrellas,(2000),"Comedy, Musical, Romance",90,5.7,,149,,min,
På fremmed mark,(2000),"Drama, War",93,5.4,,179,,min,
Esquadrão da Morte,(2000),"Action, Crime, Drama",80,2.2,,1.121,,min,
Desastre na Linha 7,(I) (2000),"Action, Adventure, Drama",94,3.9,,328,,min,
Alex l'ariete,(2000),"Action, Crime",122,1.9,,712,,min,
Knockout,(I) (2000),"Action, Drama",99,3.6,0.13,166,25.0,min,M
Um Bebê a Caminho,(2000),"Comedy, Drama, Romance",90,4.7,,187,,min,
Besos para todos,(2000),"Comedy, Drama",101,5.9,,327,,min,
The Last Stop,(2000),Thriller,94,5.1,,540,,min,
Amazone,(2000),"Adventure, Comedy, Romance",88,4.7,,344,,min,
"No Deposit, No Return",(2000),Action,90,5.6,,17,,min,
Shadow Magic,(2000),"Drama, History, Romance",116,6.9,0.15,708,66.0,min,M
Jonni Nitro,(2000),"Animation, Action, Mystery",,7.5,,64,,,
Shikaar,(2000),"Action, Mystery",135,3.2,,23,,min,
Yuvaraju,(2000),Romance,165,5.7,,654,,min,
Apon Holo Por,(2000),"Drama, Romance",106,,,,,min,
Boogiepop wa Warawanai,(2000),Horror,109,5.6,,154,,min,
Perseguidos Pela Máfia,(2000),"Crime, Drama, Thriller",84,3.9,,81,,min,
Very Mean Men,(2000),"Comedy, Crime",93,6.0,,143,,min,
Utsushimi,(2000),"Comedy, Drama, Romance",110,6.5,,149,,min,
Rave,(2000),Drama,85,5.5,,147,,min,
One of the Hollywood Ten,(2000),Drama,109,6.0,,282,,min,
Tolerância,(2000),"Drama, Thriller",100,6.4,,424,,min,
One Week,(2000),"Drama, Romance",97,6.5,0.24,229,55.0,min,M
Saint-Cyr,(2000),"Drama, History, Romance",119,5.9,,587,,min,
The Ghost of Greville Lodge,(2000),"Family, Mystery",88,5.6,,276,,min,
Surviving Paradise,(2000),"Drama, Adventure",90,6.3,,43,,min,
Tera Jadoo Chal Gayaa,(2000),"Musical, Romance",143,3.0,,533,,min,
Daehakno-yeseo maechoon-hadaka tomaksalhae danghan yeogosaeng ajik Daehakno-ye Issda,(2000),"Crime, Drama, Horror",60,4.1,,303,,min,
The Hiding Place,(2000),Drama,97,6.7,,62,,min,
The Brainiacs.com,(2000),"Comedy, Family",101,5.2,,298,,min,
Otto - Der Katastrofenfilm,(2000),Comedy,92,4.3,,1.272,,min,
Dancing in September,(2000),Drama,107,6.1,,404,,min,
Katayan,(2000),Action,108,7.1,,9,,min,
Surrender,(2000),"Drama, Fantasy, Romance",94,4.5,,103,,min,
Ides of March,(2000),"Action, Thriller",83,5.7,,122,,min,
Ritual,(2000),Drama,78,5.7,,67,,min,
Nenhum Lugar para Ir,(2000),Drama,110,7.0,,764,,min,
Hurmaava joukkoitsemurha,(2000),Comedy,118,5.6,,468,,min,
Meilleur espoir féminin,(2000),Comedy,100,6.0,,943,,min,
...und das ist erst der Anfang,(2000),"Comedy, Romance",95,5.8,,99,,min,
Angst,(2000),"Comedy, Romance",86,6.3,,142,,min,
Il partigiano Johnny,(2000),Drama,135,6.4,,278,,min,
Angels!,(2000),Comedy,86,5.8,,55,,min,
Hello America,(2000),Comedy,90,4.3,,375,,min,
Sheng zhe wei wang,(2000),"Crime, Thriller",118,6.4,,575,,min,
Hijos del viento,(2000),"Adventure, Drama, Romance",,5.4,,123,,,
Hochelaga,(2000),"Drama, Crime",130,7.0,0.38,477,,min,M
Breathtaking,(2000),Thriller,100,5.2,,180,,min,
Ligação De Alto Risco,(2000),"Comedy, Drama, Thriller",102,5.2,,278,44.0,min,
North Beach,(2000),"Comedy, Drama, Romance",78,4.6,,122,,min,
Joker,(2000),"Musical, Comedy, Drama",,6.4,,174,,,
A Good Baby,(2000),Drama,87,6.8,,311,74.0,min,
The Thundering 8th,(2000),"Action, Drama, Romance",100,7.8,,72,,min,
Wild About Harry,(2000),"Romance, Comedy, Drama",91,6.1,,471,,min,
The Spreading Ground,(2000),"Crime, Drama, Horror",100,4.7,,478,,min,
The Girls' Room,(2000),"Comedy, Drama",101,4.4,,187,,min,
Bring Him Home,(2000),"Family, Drama",92,5.1,,31,,min,
Sandy Hook Lingerie Party Massacre,(2000),"Comedy, Horror",88,3.2,,79,,min,
Unnai Kodu Ennai Tharuven,(2000),Romance,,4.6,,204,,,
Apaixonado Thomas,(2000),"Comedy, Drama, Romance",97,7.0,0.04,1.889,63.0,min,M
Reaper,(2000),"Horror, Mystery, Thriller",96,4.7,,237,,min,
The Journey of Jared Price,(2000),"Drama, Romance",95,6.2,,1.987,,min,
Km. 0,(2000),"Comedy, Drama, Romance",108,7.0,,1.697,51.0,min,
"Chunhyang, Amor Proibido",(2000),"Drama, Musical, Romance",120,7.1,0.80,1.539,79.0,min,M
"L'amour, l'argent, l'amour",(2000),"Drama, Romance",137,4.5,,497,,min,
Oyunbozan,(2000),"Comedy, Crime, Drama",105,5.0,,221,,min,
Shaheed Uddham Singh: Alais Ram Mohammad Singh Azad,(2000),"Biography, Drama, Musical",165,7.1,,153,,min,
Hiya Diya Niya,(2000),"Drama, Romance",,8.4,,16,,,
Paul Is Dead,(2000),Drama,75,7.1,,319,,min,
A Cidade Está Tranqüila,(2000),Drama,133,7.2,0.05,1.147,65.0,min,M
Zora la vampira,(2000),"Comedy, Horror",105,5.1,,402,,min,
Drop Back Ten,(2000),"Comedy, Drama",93,5.5,,80,,min,
Sabhash,(2000),Thriller,,6.5,,8,,,
Red Team,(2000),"Action, Crime, Thriller",90,4.6,,456,,min,
Love 101,(2000),"Comedy, Drama, Romance",86,4.7,,128,,min,
Lijmen/Het been,(2000),"Crime, Drama",110,6.9,,514,,min,
Recycled,(2000),Thriller,93,5.7,,46,,min,
Maestrale,(2000),Drama,90,6.7,,18,,min,
Kalisundam Raa,(2000),Drama,156,7.3,,400,,min,
The Incorporated,(2000),"Action, Thriller",86,6.9,,46,,min,
Out of Depth,(2000),Thriller,100,6.1,,58,,min,
Alipin ng tukso,(2000),"Crime, Drama, Romance",95,6.8,,5,,min,
Erkan & Stefan,(2000),Comedy,87,4.8,,2.162,,min,
Blagajnica hoce ici na more,(2000),Comedy,86,6.1,,760,,min,
Biyaheng langit,(2000),"Action, Drama, Romance",91,6.1,,14,,min,
Bad Luck Love,(2000),"Crime, Drama",94,6.0,,1.309,,min,
The Price of Air,(2000),"Action, Crime, Drama",88,1.7,0.00,330,8.0,min,M
Srabon Megher Din,(2000),"Drama, Romance",150,8.5,,1.930,,min,
Wilde mossels,(2000),Drama,115,6.9,,1.018,,min,
Senke uspomena,(2000),Drama,122,7.0,,49,,min,
Desire,(I) (2000),"Drama, Romance, Thriller",97,6.0,,86,,min,
Exit,(I) (2000),"Sci-Fi, Crime, Thriller",110,4.8,,259,,min,
Mallboy,(2000),Drama,,6.1,,122,,,
Dropping Out,(2000),Comedy,109,5.5,,121,,min,
Felicidades,(2000),"Comedy, Drama",100,7.1,,599,,min,
Nautilus,(2000),"Action, Sci-Fi",97,3.6,,186,,min,
Koodi Vazhnthal Kodi Nanmai,(2000),Drama,155,,,,,min,
Bariwali,(2000),Drama,150,7.2,,247,,min,
Liu lian piao piao,(2000),Drama,116,7.1,,627,,min,
De 7 dødssyndene,(2000),Drama,60,6.1,,101,,min,
Just One Night,(2000),Comedy,90,5.5,,264,,min,
19,(2000),"Comedy, Drama",83,7.1,,517,,min,
Dnevnik ego zheny,(2000),"Biography, Drama",110,7.1,,512,,min,
"Cháman, viento de muerte",(2000),"Drama, Fantasy, Horror",90,,,,,min,
"Hylätyt talot, autiot pihat",(2000),"Drama, War",103,5.7,,289,,min,
Angelus,(2000),"Comedy, Drama",103,7.0,,327,,min,
Boesman and Lena,(2000),Drama,90,6.3,0.03,205,59.0,min,M
Kannu Pada Poguthaiya,(2000),Family,155,4.0,,26,,min,
Balalayka,(2000),Drama,116,6.3,,815,,min,
Arayyy!,(2000),"Comedy, Drama",90,7.0,,17,,min,
The Playaz Court,(2000),"Crime, Drama, Mystery",97,5.6,,148,,min,
Tutto l'amore che c'è,(2000),Drama,95,6.6,,306,,min,
Mercy Streets,(2000),"Action, Drama, Crime",106,5.3,0.17,502,28.0,min,M
Markova: Comfort Gay,(2000),"Biography, Drama, History",97,6.8,,131,,min,
The Horrible Dr. Bones,(2000),Horror,72,1.9,,291,,min,
Gong yuan 2000 AD,(2000),"Action, Thriller",109,5.9,,621,,min,
Black Sea Raid,(2000),"Action, Drama",82,3.6,,88,,min,
Love/Juice,(2000),"Drama, Comedy, Romance",78,6.2,,184,,min,
Anaza hevun,(2000),"Crime, Horror, Sci-Fi",132,6.0,,684,,min,
Bel Air,(2000),"Comedy, Drama",110,7.4,,40,,min,
The Slow Business of Going,(2000),"Adventure, Comedy",101,6.2,,93,,min,
Papa the Great,(2000),Family,143,5.4,,58,,min,
Shatakufu bôkô: Shiroi shitatari,(2000),,61,,,,,min,
Svadba,(2000),"Comedy, Drama",114,7.1,0.02,1.097,,min,M
Shin jingi naki tatakai,(2000),Drama,109,6.5,,54,,min,
Crackerjack 3,(2000),"Action, Adventure",97,3.9,,118,,min,
Hana a jej bratia,(2000),Comedy,77,5.5,,66,,min,
Gojô reisenki: Gojoe,(2000),"Action, History",138,6.3,,815,,min,
Alligator Alley,(2000),"Comedy, Family, Fantasy",108,3.5,,52,,min,
Being Considered,(2000),Comedy,80,5.7,,80,,min,
Five Seconds to Spare,(2000),"Crime, Mystery, Thriller",99,5.3,,191,,min,
Meseautó,(2000),"Comedy, Romance",93,4.4,,839,,min,
The Atrocity Exhibition,(2000),"Drama, Horror",105,5.6,,317,,min,
Épouse-moi,(2000),"Comedy, Romance",90,5.7,,222,,min,
The Nine Lives of Tomas Katz,(2000),"Comedy, Drama, Fantasy",87,7.0,,1.021,,min,
Command Approved,(2000),"Adventure, Action, Family",,6.3,,21,,,
Nezhnyy vozrast,(2000),Drama,130,7.4,,393,,min,
Det blir aldrig som man tänkt sig,(2000),Comedy,114,5.3,,689,,min,
En häxa i familjen,(2000),Family,85,5.0,,390,,min,
Masarap habang mainit,(2000),"Comedy, Romance",85,5.6,,7,,min,
The Unscarred,(2000),Thriller,92,5.8,,137,,min,
Hotaru,(2000),Drama,164,7.0,,82,,min,
Detektor,(2000),"Comedy, Drama",104,6.5,,1.386,,min,
Saint Jude,(2000),Drama,90,6.0,,78,,min,
The Mystery of Spoon River,(2000),Thriller,93,4.3,,166,,min,
Sabotage!,(2000),Comedy,97,4.9,,139,,min,
Eat Me!,(2000),Comedy,,5.4,,40,,,
Gawi,(2000),"Crime, Horror, Thriller",97,5.1,,875,,min,
Tempo de Espera,(2000),Drama,122,6.7,,244,,min,
Bruce Lee in G.O.D.: Shibôteki yûgi,(2000),Biography,90,6.5,,125,,min,
Hum To Mohabbat Karega,(2000),"Action, Comedy, Romance",153,2.7,,342,,min,
Cover Story,(2000),Thriller,140,5.7,,84,,min,
Novye Bremenskiye,(2000),"Animation, Family, Musical",56,3.7,,125,,min,
Pelle Svanslös och den stora skattjakten,(2000),Family,96,4.9,,195,,min,
Paranoid,(III) (2000),"Horror, Thriller",87,2.5,,243,,min,
Tôkyô gomi onna,(2000),"Adventure, Comedy, Romance",88,6.7,,301,,min,
Doomsdayer,(2000),Action,93,3.5,,268,,min,
Leh khaletny ahebak,(2000),"Comedy, Drama, Romance",87,4.7,,250,,min,
Dinheiro Pra Cachorro,(2000),"Comedy, Drama",92,4.8,,351,,min,
The Stonecutter,(2000),Drama,95,8.2,,12,,min,
Flight of Fancy,(2000),Family,96,5.0,,176,,min,
Hakkyousuru kuchibiru,(2000),"Action, Comedy, Horror",85,5.6,,395,,min,
Ayos na... ang kasunod,(2000),"Action, Comedy",105,5.6,,5,,min,
Yellow Card,(2000),"Comedy, Drama, Romance",90,6.6,,56,,min,
Revenge,(I) (2000),Thriller,94,4.6,,209,,min,
Ha-Hesder,(2000),Drama,102,6.6,0.14,525,53.0,min,M
Enas & enas,(2000),Comedy,96,6.2,,305,,min,
Pasty Faces,(2000),Comedy,85,5.4,,52,,min,
Faccia di Picasso,(2000),Comedy,95,5.1,,281,,min,
La vie moderne,(2000),Drama,123,6.4,,160,,min,
Growing Down in Brooklyn,(2000),,120,5.7,,17,,min,
Cenas de Crimes,(2000),"Crime, Thriller",100,6.3,,641,,min,
It Was an Accident,(2000),"Comedy, Drama",96,5.7,,149,,min,
Ex-Con,(2000),Action,97,8.2,,6,,min,
Interstate 84,(2000),"Drama, Mystery",99,5.1,,227,,min,
Everything's Jake,(2000),"Comedy, Drama",92,6.0,,114,,min,
Jubunairu,(2000),"Fantasy, Sci-Fi",100,6.0,,123,,min,
Vetri kodi kattu,(2000),Comedy,,7.1,,154,,,
Indriyam,(2000),"Horror, Musical",127,5.1,,35,,min,
La squale,(2000),Drama,100,5.2,,192,,min,
Baba,(2000),"Comedy, Drama",96,6.9,,129,,min,
A Day in a Life,(2000),"Comedy, Drama",94,6.5,,32,,min,
"Osobennosti bannoy politiki, ili banya 2",(2000),Comedy,106,2.9,,58,,min,
Enemies of Laughter,(2000),"Comedy, Romance",90,5.2,,141,47.0,min,
Crónica de un desayuno,(2000),Drama,,5.5,,236,,,
Prop og Berta,(2000),"Animation, Family",77,5.6,,226,,min,
The Flunky,(2000),Comedy,,4.7,,30,,,
Senario lagi,(2000),Comedy,118,6.8,,43,,min,
Tout est calme,(2000),"Comedy, Crime, Mystery",80,5.0,,27,,min,
Sheng shi chuan shuo,(2000),"Action, Adventure, Family",90,6.8,,120,,min,
Thomas and the Falcon King,(2000),"Family, Fantasy",96,6.6,,261,,min,
A Piece of Eden,(2000),"Comedy, Drama, Romance",106,7.0,,89,43.0,min,
Faz de Conta Que Não Estou Aqui,(2000),Drama,101,6.5,,364,,min,
Deathrow,(2000),"Crime, Action, Drama",118,5.8,,38,,min,
Jetzt oder nie - Zeit ist Geld,(2000),"Comedy, Crime, Thriller",90,5.7,,536,,min,
Combat d'amour en songe,(2000),"Drama, Fantasy",120,7.1,,288,,min,
Robin and the Dreamweavers,(2000),"Animation, Action, Adventure",75,5.1,,17,,min,
Little Senegal,(2000),Drama,97,6.8,,390,,min,
Other Voices,(2000),"Drama, Romance, Thriller",104,5.8,,222,,min,
Lista de espera,(2000),"Comedy, Drama, Romance",105,7.0,,1.155,,min,
Mariken,(2000),"Drama, Family, Fantasy",92,6.5,,372,,min,
Menos es más,(2000),Comedy,91,3.7,,149,,min,
Moomiayi 3,(2000),"Comedy, Crime",98,6.1,,249,,min,
The Day the Ponies Come Back,(2000),Drama,104,6.3,,75,,min,
At Dawn They Sleep,(2000),Thriller,80,2.3,,376,,min,
C'era un cinese in coma,(2000),Comedy,108,5.7,,960,,min,
Zurück auf Los!,(2000),Drama,95,6.3,,152,,min,
Red Lipstick,(2000),"Adventure, Comedy, Crime",90,7.0,,48,,min,
Orpheus & Eurydice,(2000),"Action, Adventure, Drama",124,3.7,,319,,min,
Followers,(2000),Drama,87,6.8,0.00,51,16.0,min,M
Doraemon: Nobita no Taiyô'ô densetsu,(2000),"Animation, Adventure, Comedy",93,6.9,,317,,min,
Trifling with Fate,(2000),"Comedy, Music, Romance",93,7.3,,29,,min,
Dirk and Betty,(2000),Comedy,92,5.2,,36,,min,
