Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Runtime_unit,Gross_unit
Choisir d'aimer,(2008),Drama,53,7.0,,56,,min,
Samyy luchshiy film,(2008),Comedy,110,3.0,,2.314,,min,
Mou ye chi sing,(2008),"Drama, Sport",101,5.3,,210,,min,
Nepobedimyy,(2008),Action,121,6.1,,716,,min,
Cliente,(2008),"Drama, Romance",104,6.0,,1.006,,min,
Ugly Aur Pagli,(2008),"Comedy, Drama",117,3.7,,674,,min,
Hello Goodbye,(I) (2008),Comedy,99,5.1,,403,,min,
Hana yori dango: Fainaru,(2008),Drama,131,7.0,,1.076,,min,
Abhiyum Naanum,(2008),"Comedy, Drama, Family",147,7.5,,1.067,,min,
Den D,(2008),Action,100,3.2,,411,,min,
El ratón Pérez 2,(2008),"Animation, Adventure, Comedy",90,3.7,,227,,min,
Habibi Na'eman,(2008),Comedy,95,3.2,,270,,min,
Frat House Massacre,(2008),"Horror, Thriller",116,4.8,,192,,min,
Safety First: The Rise of Women!,(2008),Comedy,50,6.8,,89,,min,
Fast Girl,(2008),"Family, Sport",95,4.5,,373,,min,
Terra Vermelha,(2008),Drama,104,6.8,,793,,min,
Game Boys,(2008),"Comedy, Romance",112,6.6,,130,,min,
Blessed,(2008),Drama,83,6.2,,201,,min,
Three Blind Mice,(2008),"Comedy, Drama",94,6.1,,347,,min,
Himlens hjärta,(2008),Drama,95,6.8,,626,,min,
Bohdan-Zinoviy Khmelnitzkiy,(2008),History,118,5.9,,29,,min,
Your Name Here,(I) (2008),"Biography, Drama",106,4.4,,139,,min,
Sam hoi tsam yan,(2008),"Drama, Fantasy, Horror",118,4.8,,446,,min,
Çocuk,(2008),"Adventure, Comedy, Family",73,2.8,,495,,min,
Chuva,(2008),"Drama, Romance",110,6.5,,388,,min,
Teza,(2008),Drama,140,7.1,,476,78.0,min,
Rituais do Diabo,(2008),"Horror, Thriller",90,3.4,,279,,min,
Praxis,(2008),Drama,93,3.6,,122,,min,
Dose,(2008),Drama,,8.7,,16,,,
Kaabe - Nossa Mãe,(2008),Drama,133,7.6,0.01,1.151,,min,M
Universal Signs,(2008),Drama,100,5.7,,127,,min,
Miao Miao,(2008),"Comedy, Drama, Romance",83,5.8,,983,,min,
Chemin de croix,(2008),Drama,53,5.4,,137,,min,
Ittefaq,(2008),Comedy,,,,,,,
The Coffin,(2008),"Horror, Thriller",86,4.2,,592,,min,
Meotjin haru,(2008),"Adventure, Comedy, Drama",123,7.0,,698,,min,
Albakiara,(2008),"Action, Comedy, Drama",93,1.9,,525,,min,
Prank,(2008),Horror,100,5.0,,137,,min,
Majaajan,(2008),Romance,139,6.3,,7,,min,
Violanchelo,(2008),"Romance, Thriller",85,6.5,,357,,min,
O Ilias tou 16ou,(2008),Comedy,100,5.7,,1.273,,min,
Na-neun Heang-bok-hab-ni-da,(2008),Drama,113,6.3,,126,,min,
Ru-Ba-Ru,(2008),"Drama, Romance, Thriller",,5.5,,234,,,
Of Boys and Men,(2008),Drama,90,6.1,,137,,min,
Capers,(2008),"Action, Comedy, Crime",86,5.2,,321,,min,
Hansamu sûtsu,(2008),"Comedy, Drama, Romance",115,6.5,,469,,min,
In Your Dreams,(II) (2008),"Comedy, Fantasy, Romance",100,5.4,,302,,min,
Takut: Faces of Fear,(2008),Horror,90,5.9,,236,,min,
Broken Lines,(2008),Drama,97,6.2,,90,,min,
13 Hours in a Warehouse,(2008),"Horror, Thriller",92,3.8,,816,,min,
Cortex,(2008),"Crime, Mystery, Thriller",105,6.2,,746,,min,
Blade Babji,(2008),Comedy,150,6.4,,142,,min,
Aldada Dodi,(2008),"Comedy, Drama",106,4.7,,234,,min,
Lady Blood,(2008),Horror,90,2.7,,143,,min,
"Morgen, ihr Luschen! Der Ausbilder-Schmidt-Film",(2008),"Action, Comedy",94,3.8,,392,,min,
Agent Crush,(2008),"Animation, Action, Adventure",93,5.8,,129,,min,
Coluche: l'histoire d'un mec,(2008),"Biography, Drama, History",100,5.6,,626,,min,
D.O. (Drop Out),(2008),"Comedy, Drama, Romance",,4.9,,45,,,
Meitantei Conan: Senritsu no furu sukoa,(2008),"Animation, Action, Adventure",116,6.8,,1.166,,min,
Pulau hantu 2,(2008),Horror,,3.7,,33,,,
Cher Ami... ¡y yo!,(2008),"Animation, Adventure, Family",85,6.6,,69,,min,
Dayereh-e zangi,(2008),"Comedy, Drama",110,7.0,,2.615,,min,
Nos 18 ans,(2008),"Comedy, Romance",93,6.2,,659,,min,
The Caretaker,(I) (2008),"Comedy, Horror",82,3.3,,436,,min,
Siri Raja Siri,(2008),Drama,88,7.3,,52,,min,
Kill Zone,(2008),"Action, Adventure, Crime",110,5.3,,35,,min,
The Graduates,(I) (2008),Comedy,97,4.5,0.30,407,,min,M
O Pastor,(2008),"Crime, Drama",101,5.7,,777,,min,
Modern Love,(2008),"Comedy, Musical, Romance",100,5.3,,266,,min,
Souryam,(2008),"Action, Drama",151,5.8,,138,,min,
Hank and Mike,(2008),"Comedy, Fantasy",86,6.0,,1.456,,min,
Wu xia Liang Zhu,(2008),"Action, Romance",102,5.2,,372,,min,
Kami the Movie,(2008),Drama,100,7.3,,29,,min,
Thotta,(2008),,147,,,,,min,
Gondya Martay Tangda,(2008),Comedy,,,,,,,
Victorio,(2008),Drama,88,6.8,,71,,min,
Krishna: The Power of Indrakeeladri,(2008),"Action, Comedy, Drama",147,6.2,,521,,min,
Os Aliens Estão Entre Nós,(2008),"Action, Adventure, Comedy",90,4.4,,391,,min,
U-900,(2008),"Comedy, War",99,4.1,,458,,min,
Crazy Girls Undercover,(2008),Action,,2.6,,293,,,
Nora's Hair Salon II,(2008),Comedy,80,3.0,,129,,min,
Riaru onigokko,(2008),"Horror, Mystery, Sci-Fi",98,5.4,,218,,min,
Jump Out Boys,(2008),"Action, Crime",83,2.5,,564,,min,
Broken Path,(2008),Action,93,5.0,,180,,min,
Still Waters Burn,(2008),"Drama, Romance",83,6.8,,52,,min,
Oh Baby,(2008),Drama,,5.5,,72,,,
Matchmaker Mary,(2008),Family,94,6.3,,60,,min,
Deepavali,(2008),Comedy,124,3.3,,10,,min,
Necessary Evil,(2008),Thriller,87,3.2,,413,,min,
Hebi ni piasu,(2008),Thriller,123,6.4,,545,,min,
Drifter,(II) (2008),"Fantasy, Thriller",100,4.3,,243,,min,
The Marconi Bros.,(2008),"Comedy, Drama",83,4.5,,250,,min,
LasseMajas detektivbyrå - Kameleontens hämnd,(2008),Family,97,5.3,,148,,min,
Canaan,(2008),Drama,100,6.5,,1.282,,min,
Yaar Meri Zindagi,(2008),"Drama, Family, Musical",,4.8,,32,,,
Tô de Férias 2,(2008),"Animation, Adventure, Comedy",84,4.5,,357,,min,
Cook County,(2008),Drama,93,6.7,0.02,485,44.0,min,M
Romance,(2008),Romance,105,7.0,,572,,min,
Mr. White Mr. Black,(2008),"Action, Comedy, Crime",130,3.3,,180,,min,
Gaalipata,(2008),Romance,146,7.9,,545,,min,
Don't Shoot the Pharmacist!,(2008),Comedy,79,7.9,,38,,min,
Proud American,(2008),Drama,115,1.1,,762,,min,
Solitaire,(I) (2008),"Action, Drama, Mystery",90,7.1,,24,,min,
Labou,(2008),Family,95,4.9,,213,,min,
Nishi no majo ga shinda,(2008),"Drama, Family",115,6.7,,159,,min,
Woodstock Villa,(2008),"Drama, Mystery, Thriller",,3.4,,371,,,
Thenavattu,(2008),"Action, Drama",140,4.1,,15,,min,
Light Years Away,(2008),Fantasy,91,5.6,,59,,min,
Djinn,(I) (2008),Fantasy,76,3.0,0.04,244,,min,M
Elevator,(2008),"Comedy, Drama",85,6.4,,244,,min,
Supravietuitorul,(2008),Crime,106,6.2,,1.091,,min,
Gumnaam: The Mystery,(2008),"Crime, Mystery, Romance",107,3.7,,72,,min,
Tout est parfait,(2008),Drama,118,7.1,,930,,min,
Piao lang qing chun,(2008),"Drama, Romance",97,6.4,,321,,min,
The Double Born,(2008),"Drama, Thriller",94,4.0,,132,,min,
Kereta Hantu Manggarai,(2008),Horror,89,5.5,,301,,min,
Broken Windows,(2008),Drama,97,4.3,,193,,min,
Un autre homme,(2008),Drama,89,6.5,,179,,min,
Khastegi,(2008),Drama,76,6.7,,48,,min,
Bastardi,(2008),Thriller,88,4.8,,66,,min,
Älska mig,(2008),"Drama, Romance",77,4.8,,184,,min,
Le nouveau protocole,(2008),"Action, Drama, Mystery",92,6.1,,822,,min,
Dobol Trobol: Lets Get Redi 2 Rambol!,(2008),Comedy,,7.3,,37,,,
Radio Cape Cod,(2008),"Drama, Romance",,8.2,,22,,,
The Least of These,(2008),"Drama, Mystery, Thriller",97,6.1,,223,,min,
June 9,(2008),"Horror, Mystery, Thriller",95,4.7,,327,,min,
Tabló,(2008),Crime,120,5.4,,94,,min,
China Dolls,(2008),"Action, Adventure, Drama",74,5.8,,17,,min,
Tin shui wai dik yat yu ye,(2008),Drama,90,7.4,,760,,min,
El viaje de Teo,(2008),"Adventure, Drama",99,6.2,,103,,min,
8 citas,(2008),"Comedy, Romance",95,6.1,,554,,min,
House of Fallen,(2008),"Drama, Horror, Thriller",95,2.7,,145,,min,
Ai cao,(2008),Drama,85,7.1,,87,,min,
Maman est chez le coiffeur,(2008),Drama,97,7.0,,853,,min,
Subtle Seduction,(2008),"Crime, Thriller",90,3.7,,39,,min,
Ghostwood,(2008),"Horror, Thriller",85,4.1,,172,,min,
Ara,(2008),Drama,89,6.7,,377,,min,
EMI: Liya Hai To Chukana Padega,(2008),"Comedy, Crime, Drama",180,4.3,,531,,min,
Noble Things,(2008),Drama,98,4.9,,158,,min,
Versailles,(2008),Drama,102,6.9,,494,,min,
Dig og mig,(2008),Drama,85,5.7,,271,,min,
One Day Removals,(2008),Comedy,85,6.7,,195,,min,
Hollywood Mouth,(2008),Drama,75,3.3,,703,,min,
Apenas o Fim,(2008),"Comedy, Romance",80,6.9,,819,,min,
Laços de Sangue,(2008),"Action, Crime, Drama",106,6.2,,821,,min,
Evilution,(2008),Horror,91,3.7,,678,,min,
O Estranho em Mim,(2008),Drama,99,6.7,,315,,min,
Jimmy,(2008),"Action, Crime, Drama",,1.6,,178,,,
The Controller,(2008),"Action, Adventure, Comedy",100,2.8,,216,,min,
De Taali,(2008),"Comedy, Drama, Romance",140,4.0,,755,,min,
A Good Day to Be Black & Sexy,(2008),"Drama, Romance",92,4.8,0.01,428,,min,M
Superstar,(2008),"Drama, Romance",120,6.0,,643,,min,
Sof Shavua B'Tel Aviv,(2008),Drama,100,7.3,0.01,631,56.0,min,M
Radeloos,(2008),Drama,115,5.3,,1.316,,min,
Bhram: An Illusion,(2008),"Drama, Mystery, Romance",,4.1,,104,,,
Shôrin shôjo,(2008),"Action, Comedy, Fantasy",107,4.4,,605,,min,
Harm's Way,(2008),Thriller,82,5.2,,253,,min,
Finn on the Fly,(2008),"Comedy, Family",101,4.1,,189,,min,
Ddeu-geo-woon-geot-e-jo-a,(2008),Comedy,114,5.7,,183,,min,
Ranchero,(I) (2008),"Crime, Drama",95,5.4,,121,,min,
I Thought You Finally Completely Lost It,(2008),"Drama, Romance",74,3.3,,14,,min,
Rounds,(2008),Drama,107,8.3,,36,,min,
Lost Islands,(2008),"Comedy, Drama",103,7.3,,594,,min,
Down to the Dirt,(2008),Drama,117,5.0,,116,,min,
Come Dio comanda,(2008),"Drama, Thriller",103,6.5,,1.304,,min,
Rome & Jewel,(2008),"Drama, Musical",91,4.2,,128,,min,
Fear House,(2008),Horror,86,3.2,,530,,min,
Deep End,(2008),Thriller,92,2.5,,459,,min,
The Kiss,(I) (2008),"Horror, Romance",103,5.1,,127,,min,
Cordero de Dios,(2008),Drama,90,6.7,,346,,min,
My Big Love,(2008),"Drama, Romance",110,6.1,,134,,min,
Torotot (Destierro),(2008),"Drama, Romance",,7.3,,19,,,
Stockholm Syndrome,(2008),Horror,77,3.9,,56,,min,
Brilhantismo Natural,(2008),Drama,79,5.4,,291,,min,
Cinco Dias Sem Nora,(2008),"Comedy, Drama",92,7.2,,885,,min,
Jayam Kondaan,(2008),"Action, Romance",145,6.2,,207,,min,
Bombay to Bangkok,(2008),"Comedy, Crime, Romance",120,4.6,,398,,min,
Encontro em Malta,(2008),"Comedy, Romance",118,5.7,,302,46.0,min,
Familiar Strangers,(2008),"Comedy, Drama",86,5.5,0.03,421,,min,M
Kurôn wa kokyô wo mezasu,(2008),"Drama, Fantasy, Sci-Fi",110,6.5,,574,,min,
Kino Lika,(2008),Drama,120,5.7,,594,,min,
The Plex,(2008),Comedy,95,4.7,,108,,min,
Um Amor Sublime,(2008),Drama,85,5.1,,245,,min,
Vaatjie Sien sy Gat,(2008),Comedy,90,4.1,,20,,min,
Shake Rattle & Roll X,(2008),"Comedy, Drama, Fantasy",140,7.0,,49,,min,
Edison & Leo,(2008),"Animation, Comedy, Fantasy",79,5.5,,190,,min,
100,(2008),Drama,116,8.0,,46,,min,
Adopt a Sailor,(2008),Drama,85,7.1,,389,,min,
Amigos para Sempre,(I) (2008),"Drama, War",92,6.7,,87,,min,
Mera Pind: My Home,(2008),"Comedy, Drama, Musical",165,6.7,,66,,min,
The Dead Outside,(2008),"Horror, Mystery, Thriller",86,4.2,,1.215,,min,
Binyag,(2008),Drama,64,5.3,,65,,min,
The Thirst: Blood War,(2008),"Action, Comedy, Horror",96,2.6,,309,,min,
Ramchand Pakistani,(2008),Drama,103,7.6,,1.182,,min,
Man Overboard,(2008),Comedy,90,6.5,,55,,min,
Momma's Man,(2008),"Comedy, Drama",94,6.0,,576,84.0,min,
The Belly of the Beast,(2008),Horror,89,7.9,,353,,min,
Mukhbiir,(2008),"Crime, Drama, Mystery",132,6.9,,359,,min,
Sandrine nella pioggia,(2008),Romance,105,5.8,,47,,min,
Kiru,(2008),Action,82,4.9,,123,,min,
Paula Peril: Midnight Is the Darkest Hour,(2008),Adventure,,7.8,,11,,,
Sikil,(2008),Drama,109,6.4,,69,,min,
Una vida mejor,(2008),"Crime, Drama",74,6.7,,57,,min,
Uladhaal,(2008),"Drama, Thriller",130,5.9,,41,,min,
Fiona's Script,(2008),Drama,89,7.6,,13,,min,
Kantri,(2008),Action,166,4.9,,802,,min,
Sagan,(2008),Biography,180,6.3,,689,,min,
Cabaret,(2008),"Crime, Drama",,6.6,,557,,,
Kärlek 3000,(2008),Romance,90,2.9,,179,,min,
Dikoe pole,(2008),Drama,108,7.1,,590,,min,
Girls of Summer,(2008),"Comedy, Sport",87,4.6,,36,,min,
305,(2008),Comedy,84,3.1,,878,,min,
Myrsky,(2008),"Drama, Family",95,4.9,,249,,min,
Squeal,(2008),Horror,79,3.5,,281,,min,
La casa de mi padre,(2008),Drama,100,5.5,,82,,min,
Signals,(2008),Sci-Fi,135,4.6,,101,,min,
De Gales hus,(2008),Drama,102,6.4,,581,,min,
Beket,(2008),Drama,80,6.6,,96,,min,
Vil romance,(2008),"Drama, Romance",103,5.4,,203,,min,
Man Maid,(2008),Comedy,86,4.1,,139,,min,
Calling It Quits,(2008),Drama,86,5.8,,19,,min,
Bad Day,(2008),Thriller,98,3.9,,166,,min,
Ocean of Pearls,(2008),Drama,97,7.1,0.05,297,,min,M
Eavesdrop,(2008),Drama,99,6.9,,93,,min,
Sanai Choughade,(2008),Comedy,120,6.6,,75,,min,
Lollipop,(2008),Drama,136,3.8,,214,,min,
Ek Daav Dhobhipachhad,(2008),Comedy,146,7.5,,74,,min,
Nyugalom,(2008),Drama,108,6.1,,199,,min,
Molis horisa,(2008),"Comedy, Romance",,4.4,,963,,,
Un'estate al mare,(2008),Comedy,115,4.4,,323,,min,
The Seven of Daran: The Battle of Pareo Rock,(2008),Family,89,6.0,,165,,min,
Den radio,(2008),Comedy,100,7.4,,2.891,,min,
Madison,(2008),Drama,,6.8,,24,,,
The Legend of the Mountain Man,(2008),Family,102,6.6,,49,,min,
When Kiran Met Karen,(2008),"Drama, Romance",101,5.2,,77,,min,
Yaariyan,(2008),"Comedy, Drama, Musical",164,6.4,,62,,min,
Keu Namjaui Chak 198Jjeuk,(2008),Romance,99,6.3,,186,,min,
Torno a vivere da solo,(2008),Comedy,106,4.6,,185,,min,
Under a Red Moon,(2008),Drama,90,4.4,,24,,min,
Die Dinge zwischen uns,(2008),Drama,90,6.3,,68,,min,
The Full Picture,(2008),Comedy,80,7.8,,94,,min,
Zay el naharda,(2008),Mystery,95,7.1,,677,,min,
Doi2 em Um,(2008),"Comedy, Fantasy, Music",84,5.7,,886,,min,
For Heaven's Sake,(2008),"Comedy, Drama, Fantasy",90,5.9,,59,,min,
Sepi,(2008),"Drama, Romance",115,7.3,,65,,min,
Santos,(2008),"Adventure, Comedy, Fantasy",97,2.2,,334,,min,
Doraemon: Nobita to midori no kyojinden,(2008),"Animation, Adventure, Comedy",112,6.3,,326,,min,
Stritreysery,(2008),"Action, Crime",100,2.8,,839,,min,
Toronto Stories,(2008),Drama,89,5.7,,320,,min,
Nije kraj,(2008),"Comedy, Drama, War",100,7.1,,894,,min,
Dive!!,(2008),Drama,115,6.8,,116,,min,
Stóra planið,(2008),Comedy,90,5.6,,351,,min,
Radit & Jani,(2008),Drama,,6.9,,262,,,
Falling,(I) (2008),"Crime, Drama, Thriller",82,7.7,,66,,min,
Sanctuary,(I) (2008),,,7.2,,17,,,
La guerre des miss,(2008),Comedy,89,5.2,,491,,min,
Dai sau cha ji nui,(2008),"Comedy, Crime, Thriller",92,5.2,,281,,min,
Moggina Manasu,(2008),"Music, Romance",149,7.1,,105,,min,
Nu Hon Than Chet,(2008),"Comedy, Romance",93,6.2,,134,,min,
A Cidade dos ventos,(2008),Drama,105,6.8,0.01,469,,min,M
Veruthe Oru Bharya,(2008),"Comedy, Drama, Family",142,6.3,,235,,min,
Sano Sansar,(2008),"Comedy, Romance",144,7.0,,259,,min,
Anamika: The Untold Story,(2008),"Drama, Romance, Thriller",,3.3,,238,,,
Ate,(2008),Drama,100,6.9,,22,,min,
Man in the Mirror,(2008),Action,85,6.8,,16,,min,
Los paranoicos,(2008),Comedy,98,6.6,,795,52.0,min,
Wherever You Are,(2008),"Comedy, Drama",91,7.3,,85,28.0,min,
Diary of a Tired Black Man,(2008),"Comedy, Drama",108,5.0,,343,,min,
Fortified,(2008),"Action, Thriller",47,8.4,,717,,min,
Sangre de mayo,(2008),History,152,4.9,,164,,min,
Iron Ridge,(2008),"Adventure, Drama",84,3.9,,24,,min,
Kuchisake-onna 2,(2008),"Drama, Horror",98,5.8,,306,,min,
Daybreak,(I) (2008),Romance,75,4.8,,132,,min,
Max Pinlig,(2008),"Comedy, Family",98,5.8,,210,,min,
Lovebirds,(2008),"Comedy, Drama, Romance",96,5.8,,56,,min,
Turbocharge: The Unauthorized Story of The Cars,(2008),Comedy,79,8.0,,10,,min,
Text,(2008),"Horror, Thriller",85,4.3,,82,,min,
Chirodini Tumi Je Amar,(2008),Romance,180,6.6,,271,,min,
An American in China,(2008),"Comedy, Drama, Romance",90,4.8,,197,,min,
Remix,(2008),Drama,,3.5,,154,,,
45 R.P.M.,(2008),Drama,91,6.2,,170,,min,
Modeon boi,(2008),Drama,121,6.1,,128,,min,
Kadhalil Vizhunthen,(2008),"Action, Romance, Thriller",188,5.6,,79,,min,
Without,(2008),Drama,80,4.6,,59,,min,
Angel,(I) (2008),Drama,108,2.6,,535,,min,
Victoria,(III) (2008),"Comedy, Drama",95,6.6,,17,,min,
Roudram,(2008),"Action, Crime, Thriller",154,4.7,,218,,min,
Hanging in Hedo,(2008),Comedy,,6.1,,17,,,
Son ders,(2008),"Comedy, Drama",99,7.0,,2.235,,min,
Train Wreck,(2008),Drama,,6.1,,10,,,
Reservations,(2008),"Drama, Romance",,8.3,,41,,,
Three Priests,(2008),"Drama, Western",89,5.9,,99,,min,
Only Go There at Night,(2008),"Horror, Thriller",70,5.7,,12,,min,
Emma Blue,(2008),"Comedy, Romance",,7.0,,20,,,
Say Goodnight,(2008),Comedy,85,4.8,,150,,min,
Aoi tori,(2008),Drama,105,6.9,,258,,min,
Do Re Mi Fa So La Si Do,(2008),"Drama, Romance",105,5.9,,364,,min,
My Name Is Anthony Gonsalves,(2008),"Action, Comedy, Crime",,3.5,,447,,,
Pk.com.cn,(2008),Drama,94,7.9,,21,,min,
Inu to watashi no 10 no yakusoku,(2008),"Comedy, Drama, Romance",117,7.1,,535,,min,
Preludium,(2008),Drama,113,6.3,,62,,min,
Za majikku awâ,(2008),Comedy,136,7.3,,1.010,,min,
The New Year Parade,(2008),Drama,85,6.6,,113,,min,
Bananas in Pyjamas: The Movie,(2008),"Adventure, Comedy, Family",80,4.9,,14,,min,
Green River,(2008),"Crime, Drama, Thriller",90,3.1,,241,,min,
The Watermelon,(2008),"Comedy, Drama, Romance",90,5.4,,106,,min,
Osso Bucco,(2008),"Comedy, Romance",86,5.6,,106,,min,
Weltstadt,(2008),Drama,102,6.2,,124,,min,
Attack of the Giant Leeches,(2008),"Comedy, Drama, Horror",78,1.4,,228,,min,
Magique!,(2008),Comedy,91,4.8,,116,,min,
Enemigos íntimos,(2008),Drama,100,5.0,,58,,min,
Mag-ingat ka sa... Kulam,(2008),"Drama, Horror, Thriller",,6.5,,44,,,
Praise Band: The Movie,(2008),"Drama, Music",105,4.8,,58,,min,
Shattered!,(2008),Drama,128,7.9,,58,,min,
Dead Country,(2008),Horror,75,2.9,,113,,min,
The Acquirer,(2008),Action,,8.1,,7,,,
Dashavatar,(2008),"Animation, Family",119,6.1,,69,,min,
Limousine,(2008),"Crime, Thriller",100,5.5,,61,,min,
Hashar: A Love Story...,(2008),Romance,176,6.6,,193,,min,
Black Crescent Moon,(2008),"Crime, Drama, Mystery",93,4.2,,127,,min,
The Hills Have Thighs,(2008),Comedy,78,3.4,,57,,min,
Leaving Barstow,(2008),Drama,85,6.1,,387,,min,
Al Hadetha,(2008),"Comedy, Drama",93,10.0,,8,,min,
Boushkash,(2008),"Comedy, Drama",120,4.5,,478,,min,
Reflections,(II) (2008),"Crime, Drama, Horror",100,4.6,,530,,min,
Kabuli kid,(2008),Drama,97,6.6,,275,,min,
West of Brooklyn,(2008),"Comedy, Drama",,4.9,,140,,,
Gekijô ban Kara no kyôkai: Dai yon shô - Garan no dô,(2008),"Animation, Action, Crime",46,7.2,,1.115,,min,
Reality Bleed-Through,(2008),"Animation, Horror, Sci-Fi",74,6.4,,41,,min,
Himalayaeui sonyowa,(2008),Drama,95,6.4,,218,,min,
Valley of Angels,(2008),"Crime, Drama",,5.1,,2.394,,,
Yami no kodomo-tachi,(2008),"Crime, Drama, Thriller",138,6.5,,210,,min,
Höhere Gewalt,(2008),Drama,96,5.7,,117,,min,
Scaring the Fish,(2008),Drama,68,8.3,,42,,min,
Mes stars et moi,(2008),Comedy,88,5.7,,751,,min,
Hastey Hastey Follow Your Heart,(2008),"Comedy, Drama",120,2.0,,130,,min,
L'aube du monde,(2008),"Drama, Romance, War",95,6.3,,212,,min,
Fleisch ist mein Gemüse,(2008),"Comedy, Drama, Music",97,6.1,,718,,min,
Ten Empty,(2008),Drama,95,5.2,,186,,min,
Kamisama no pazuru,(2008),Sci-Fi,134,5.9,,348,,min,
Bodyguard: A New Beginning,(2008),"Action, Drama",95,4.4,,298,,min,
Monkey Puzzle,(2008),Drama,90,5.8,,88,,min,
Entre lençóis,(2008),Romance,88,5.2,,402,,min,
Tricks of a Woman,(2008),Romance,81,3.8,,197,,min,
Um Amor de Perdição,(2008),Romance,81,5.6,,235,,min,
Christmas on Mars,(2008),"Music, Sci-Fi",83,5.4,,730,,min,
Sommer,(2008),"Comedy, Drama, Romance",99,4.8,,413,,min,
"New Orleans, Mon Amour",(2008),Drama,78,6.0,,66,,min,
Monster from Bikini Beach,(2008),"Comedy, Horror",95,5.1,,83,,min,
Dimples,(2008),"Horror, Mystery, Thriller",88,3.7,,376,,min,
Director,(2008),"Action, Crime",95,3.6,,76,,min,
Doce Chuva: A Precisão da Morte,(2008),"Comedy, Drama, Fantasy",113,7.1,,1.062,,min,
Sasori,(2008),Action,101,4.9,,335,,min,
El cuarto,(2008),Mystery,95,6.4,,34,,min,
Through the Valley,(I) (2008),Drama,89,4.8,,55,,min,
Stick It in Detroit,(2008),Comedy,105,7.3,,31,,min,
Domovoy,(2008),Thriller,104,7.0,,1.215,,min,
Frozen Stupid,(2008),Comedy,102,5.9,,38,,min,
The City Is Mine,(2008),"Action, Drama",105,4.4,,83,,min,
The Ode,(2008),Drama,,7.9,,18,,,
El patio de mi cárcel,(2008),Drama,100,6.1,,329,,min,
Vampyrer,(2008),Thriller,75,3.8,,474,,min,
Les grandes personnes,(2008),"Comedy, Drama",84,5.8,,568,,min,
Chainsaw Cheerleaders,(2008),Horror,90,3.5,,102,,min,
Till Death... Do Us Part,(2008),"Drama, Thriller",94,4.0,,20,,min,
Claim,(2008),Comedy,74,8.3,,35,,min,
Carlitos y el campo de los sueños,(2008),"Adventure, Comedy, Drama",107,5.6,,184,,min,
Yoroi: Samurai zonbi,(2008),"Action, Horror",91,5.1,,207,,min,
Deadlands 2: Trapped,(2008),"Horror, Sci-Fi, Thriller",80,3.4,0.00,321,,min,M
Hamisheh paye yek zan dar mian ast,(2008),"Comedy, Drama",97,5.1,,885,,min,
King of the Camp,(2008),"Comedy, Family, Musical",97,2.9,,106,,min,
The Toe Tactic,(2008),"Animation, Drama",83,5.2,,118,,min,
Black Oasis,(2008),"Biography, Drama",,,,,,,
Coisas Insignificantes,(2008),Drama,98,6.8,,536,,min,
Break,(III) (2008),"Action, Crime, Drama",83,3.8,,345,,min,
Lalamunan,(2008),Drama,,4.3,,7,,,
Un coeur simple,(2008),Drama,105,6.6,,297,,min,
Chandra Grohon,(2008),Drama,122,7.9,,44,,min,
American Dream,(I) (2008),"Drama, Music",90,5.5,,48,,min,
Cuttin Da Mustard,(2008),Comedy,98,5.7,,50,,min,
Vlog,(I) (2008),Horror,71,3.7,,191,,min,
Mibôjin minshuku: Bijukunyû shippori,(2008),,60,,,,,min,
7 soles,(2008),Drama,87,6.7,,67,,min,
Tintorettor Jishu,(2008),"Adventure, Crime, Family",100,6.8,,503,,min,
"On the Other Hand, Death",(2008),"Crime, Drama, Mystery",86,6.3,0.00,661,,min,M
Run Rabbit Run,(2008),Drama,127,6.6,,16,,min,
Biyer Lagna,(2008),Drama,165,6.7,,10,,min,
Crazy Gopalan,(2008),Comedy,,4.9,,240,,,
Lezione 21,(2008),Drama,92,6.2,,325,,min,
Zombthology,(2008),Horror,103,4.9,,91,,min,
Süper Ajan K9,(2008),"Comedy, Crime",98,1.4,,585,,min,
To gamilio party,(2008),"Comedy, Romance",89,5.6,,863,,min,
Forever Plaid,(2008),"Comedy, Musical",90,6.9,,53,,min,
Off Jackson Avenue,(2008),"Crime, Drama, Thriller",80,6.9,,45,46.0,min,
Moatje,(2008),Comedy,90,,,,,min,
Unschuld,(2008),Drama,,5.5,,42,,,
NightDragon,(2008),"Crime, Drama, Thriller",80,3.0,,173,,min,
Shelter,(I) (2008),Drama,101,5.1,,150,,min,
Jack Rio,(2008),Thriller,,6.2,,38,,,
Nems Bond,(2008),"Comedy, Romance",115,3.8,,299,,min,
My Only Ü,(2008),"Comedy, Drama, Romance",,6.7,,116,,,
Kaalai,(2008),Action,128,4.3,,76,,min,
Telling Lies,(2008),Thriller,81,5.8,,158,,min,
Volverte a ver,(2008),Comedy,100,4.7,,249,,min,
Never Forget,(2008),"Crime, Mystery, Thriller",90,4.3,,291,,min,
57000 km entre nous,(2008),"Comedy, Drama",82,6.2,,83,,min,
Fujun na seifuku: Modaeta futomomo,(2008),,,,,,,,
Jury of Our Peers,(2008),Thriller,93,5.1,,44,,min,
Mikro eglima,(2008),"Comedy, Crime, Drama",85,6.0,,688,,min,
Het echte leven,(2008),Drama,87,6.7,,362,,min,
