Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
Agit,(1972),"
Crime, Drama, Western            ",82 min,7.2,,473,,Yilmaz Güney,":
Yilmaz Güney, 
Hayati Hamzaoglu, 
Bilal Inci, 
Atilla Olgaç
"
Pinjra,(1972),"
Drama            ",175 min,7.7,,195,,Shantaram Rajaram Vankudre,":
Vatsala Deshmukh, 
Maya Jadhav, 
Bhalchandra Kulkarni, 
Shreeram Lagoo
"
Kanno kyoshitsu: ai no tekunikku,(1972),"
Drama            ",72 min,5.5,,59,,Noboru Tanaka,":
Mari Tanaka, 
Nobutaka Masutomi, 
Moeko Ezawa, 
Ryuji Nakamura
"
Mome Ki Gudiya,(1972),"
Crime, Drama, Romance            ",118 min,6.1,,10,,Mohan Kumar,":
Ratan Chopra, 
Tanuja, 
Prem Nath, 
Jeevan
"
Dang kou tan,(1972),"
Action            ",94 min,5.7,,176,,See-Yuen Ng,":
Sing Chen, 
Kuan Tai Chen, 
Ta Chuan Liu, 
Yung Henry Yu
"
Keyholes Are for Peeping,(1972),"
Comedy            ",70 min,4.5,,61,,Doris Wishman,":
Sammy Petrillo, 
Phillip Stahl, 
Saul Meth, 
Arlana Blue
"
Zatôichi goyô-tabi,(1972),"
Drama, Action, Adventure            ",90 min,7.1,,754,,Kazuo Mori,":
Shintarô Katsu, 
Rentarô Mikuni, 
Hisaya Morishige, 
Etsushi Takahashi
"
Las momias de Guanajuato,(1972),"
Adventure, Horror, Mystery            ",80 min,6.1,,195,,Federico Curiel,":
Blue Demon, 
Mil Máscaras, 
Santo, 
Elsa Cárdenas
"
Racconti proibiti... di niente vestiti,(1972),"
Comedy            ",103 min,5.1,,26,,Brunello Rondi,":
Janet Agren, 
Tina Aumont, 
Norberto Botti, 
Barbara Bouchet
"
Zum zweiten Frühstück heiße Liebe,(1972),"
Comedy            ",79 min,4.9,,70,,Hubert Frank,":
Barbara Nielsen, 
Ingeborg Steinbach, 
Ewa Strömberg, 
Ingrid Steeger
"
L'amante del demonio,(1972),"
Horror            ",80 min,4.0,,129,,Paolo Lombardo,":
Edmund Purdom, 
Rosalba Neri, 
Robert Woods, 
Ferdinando Poggi
"
Shehzada,(1972),"
Drama, Family            ",,6.6,,42,,K. Shankar,":
Rajesh Khanna, 
Rakhee Gulzar, 
Veena, 
Karan Dewan
"
Santo vs. la hija de Frankestein,(1972),"
Action, Adventure, Fantasy            ",97 min,6.0,,180,,Miguel M. Delgado,":
Santo, 
Gina Romand, 
Anel, 
Roberto Cañedo
"
Ragbar,(1972),"
Comedy, Drama, Romance            ",128 min,7.4,,390,,Bahram Beizai,":
Parviz Fanizadeh, 
Mohamad Ali Keshavarz, 
Jamshid Layegh, 
Parvaneh Massoumi
"
Sollazzevoli storie di mogli gaudenti e mariti penitenti - Decameron nº 69,(1972),"
Comedy            ",83 min,5.8,,45,,Joe D'Amato,":
Monica Audras, 
Marzia Damon, 
Enza Sbordone, 
Attilio Dottesio
"
Premonition,(1972),"
Horror            ",83 min,4.6,,108,,Alan Rudolph,":
Carl Crow, 
Tim Ray, 
Winfrey Hester Hill, 
Victor Izay
"
Acorrentadas ao Passado,(1972),"
Drama            ",112 min,6.2,,39,,Mark Robson,":
Kate Jackson, 
Katherine Justice, 
Stuart Margolin, 
Hazel Medina
"
Tanhai,(1972),"
Drama, Romance            ",,,,,,Jagdish Nirula,":
Anil Dhawan, 
Rehana Sultan, 
Shatrughan Sinha, 
Laxmi Chhaya
"
...a pozdravuji vlastovky,(1972),"
Biography, Drama, War            ",90 min,6.7,,132,,Jaromil Jires,":
Magda Vásáryová, 
Viera Strnisková, 
Július Vasek, 
Václav Helsus
"
Norske byggeklosser,(1972),"
Comedy            ",94 min,6.6,,794,,Pål Bang-Hansen,":
Rolv Wesenlund, 
Bjørn Sand, 
Thea Stabell, 
Arve Opsahl
"
A Time for Loving,(1972),"
Comedy, Drama            ",104 min,5.5,,31,,Christopher Miles,":
Joanna Shimkus, 
Mel Ferrer, 
Britt Ekland, 
Philippe Noiret
"
Die dressierte Frau,(1972),"
Drama, Comedy            ",88 min,5.4,,13,,Ernst Hofbauer,":
Astrid Frank, 
Esther Konrad, 
Heimo van Borg, 
Hansi Linder
"
"Semmel, Wurst und Birkenwasser - Die liebestollen Handwerker",(1972),"
Comedy            ",82 min,4.1,,26,,Hans D. Bornhauser,":
Birgit Bergen, 
Dorothea Rau, 
Elke Boltenhagen, 
Anne Graf
"
Richard,(1972),"
Comedy            ",83 min,6.8,,14,,Harry Hurwitz,":
Vivian Blaine, 
Imogene Bliss, 
Marvin Braverman, 
John Carradine
"
Nearest and Dearest,(1972),"
Comedy            ",86 min,6.8,,66,,John Robins,":
Hylda Baker, 
Jimmy Jewel, 
Edward Malin, 
Madge Hindle
"
Tang ran ke,(1972),"
Action, Drama            ",87 min,5.2,,105,,Shan Kwan,":
Sing Chen, 
Raymond Lui, 
Ni Tien, 
Shan Kwan
"
Rakhi Aur Hathkadi,(1972),"
Action, Drama, Family            ",90 min,6.6,,22,,S.M. Sagar,":
Ashok Kumar, 
Asha Parekh, 
Vijay Arora, 
Sulochana Latkar
"
Saddle Tramp Women,(1972),"
Western            ",65 min,5.3,,24,,Stu Segall,":
Carl De Jung, 
Dan Kemp, 
Heather Vale, 
John Alderman
"
Olsen-banden tar gull,(1972),"
Comedy, Crime, Family            ",94 min,6.8,,808,,Knut Bohwim,":
Arve Opsahl, 
Carsten Byhring, 
Sverre Holm, 
Aud Schønemann
"
Abuso de Poder,(1972),"
Drama, Crime            ",102 min,6.2,,58,,Camillo Bazzoni,":
Frederick Stafford, 
Marilù Tolo, 
Franco Fabrizi, 
Reinhard Kolldehoff
"
The Young Rounders,(1972),"
Western            ",,7.7,,6,,Casey Tibbs,":
Joel McCrea, 
Slim Pickens, 
Casey Tibbs, 
Montie Montana
"
Felix si Otilia,(1972),"
Drama            ",120 min,7.0,,337,,Iulian Mihu,":
Radu Boruzescu, 
Julieta Szönyi, 
Sergiu Nicolaescu, 
Gheorghe Dinica
"
Emberatoriet meem,(1972),"
Drama, Family            ",113 min,6.9,,394,,Hussein Kamal,":
Faten Hamamah, 
Ahmad Mazhar, 
Dawlat Abyad, 
Seif Abol Naga
"
Aska Susayanlar: Seks ve Cinayet,(1972),"
Crime, Horror            ",60 min,4.5,,174,,Mehmet Aslan,":
Kadir Inanir, 
Yildirim Gencer, 
Meral Zeren, 
Eva Bender
"
Do Gaz Zameen Ke Neeche,(1972),"
Horror            ",127 min,6.1,,73,,Tulsi Ramsay,":
Surendra Kumar, 
Pooja, 
Imtiaz, 
Shobhna
"
La ragazza dalla pelle di luna,(1972),"
Drama, Romance            ",79 min,5.9,,55,,Luigi Scattini,":
Ugo Pagliai, 
Beba Loncar, 
Giacomo Rossi Stuart, 
Zeudi Araya Cristaldi
"
"No Drums, No Bugles",(1972),"
Drama, War            ",85 min,6.1,,71,,Clyde Ware,":
Martin Sheen, 
Davey Davison, 
Rod McCary, 
Denine Terry
"
Gora Aur Kala,(1972),"
Action, Comedy, Crime            ",128 min,5.5,,92,,Naresh Kumar,":
Rajendra Kumar, 
Hema Malini, 
Rekha, 
Prem Nath
"
Hausfrauen-Report 3.Teil - Alle Jahre wieder-wenn aus blutjungen Mädchen blutjunge Hausfrauen werden,(1972),"
Comedy            ",,2.4,,84,,Eberhard Schröder,":
Alexander Allerson, 
Fernando Gómez, 
Josef Moosholzer, 
Hasso Preiß
"
As Deusas,(1972),"
Drama            ",95 min,6.7,,64,,Walter Hugo Khouri,":
Lilian Lemmertz, 
Mário Benvenutti, 
Kate Hansen
"
A Verdade e a Mentira,(1972),"
Crime, Drama, Mystery            ",99 min,6.5,,168,,Eriprando Visconti,":
Terence Hill, 
Martin Balsam, 
Paola Pitagora, 
Adalberto Maria Merli
"
Jonny en Jessy,(1972),"
Drama            ",103 min,,,,,Wies Andersen,":
Brick Andersen, 
Wies Andersen, 
Marc Bober, 
Ward Bogaert
"
Gli ordini sono ordini,(1972),"
Comedy, Drama, Thriller            ",96 min,6.2,,42,,Franco Giraldi,":
Monica Vitti, 
Claudine Auger, 
Orazio Orlando, 
Luigi Diberti
"
Pithecanthropus Erectus - O Pássaro Migrador,(1972),"
Comedy            ",102 min,6.6,,59,,Steno,":
Rossana Podestà, 
Lando Buzzanca, 
Dominique Torrent, 
Paolo Cardoni
"
Zameen Aasmaan,(1972),"
Drama, Action, Crime            ",134 min,6.1,,10,,A. Veerappan,":
Ashok Kumar, 
Sunil Dutt, 
Rekha, 
Sharad Kumar
"
Les aventures galantes de Zorro,(1972),"
Adventure, Western            ",85 min,3.8,,25,,Gilbert Roussel,":
Jean-Michel Dhermay, 
Evelyne Scott, 
Alice Arno, 
Roger Darton
"
Asta-seara dansam in familie,(1972),"
Comedy            ",98 min,8.3,,657,,Geo Saizescu,":
Dem Radulescu, 
Sebastian Papaiani, 
Vasilica Tastaman, 
Ioana Bulca
"
Khally ballak men ZouZou,(1972),"
Comedy, Musical, Romance            ",132 min,6.3,,306,,Hasan El-Emam,":
Hussein Fahmy, 
Shafik Galal, 
Samir Ghanem, 
Suad Husni
"
La casa sin fronteras,(1972),"
Drama            ",92 min,6.5,,60,,Pedro Olea,":
Geraldine Chaplin, 
Tony Isbert, 
Viveca Lindfors, 
José Orjas
"
Popeia... A Serviço do Império,(1972),"
Comedy            ",93 min,4.4,,65,,Alfonso Brescia,":
Don Backy, 
Femi Benussi, 
Peter Landers, 
Linda Sini
"
Momcheto si otiva,(1972),"
Drama            ",101 min,8.3,,386,,Lyudmil Kirkov,":
Nevena Kokanova, 
Filip Trifonov, 
Sashka Bratanova, 
Kiril Gospodinov
"
La verità secondo Satana,(1972),"
Comedy, Horror, Thriller            ",85 min,5.2,,70,,Renato Polselli,":
Rita Calderoni, 
Isarco Ravaioli, 
Marie-Paule Bastin, 
Sergio Ammirata
"
Marianela,(1972),"
Drama            ",105 min,6.0,,65,,Angelino Fons,":
Rocío Dúrcal, 
Pierre Orcel, 
José Suárez, 
Jacqueline Parent
"
Die Auto-Nummer - Sex auf Rädern,(1972),"
Comedy            ",88 min,5.7,,10,,Gabriel Axel,":
Doris Arden, 
Alla Beate, 
Maud Maria Bluemel, 
Rolf Eden
"
Shararat,(1972),"
Drama            ",,6.6,,22,,Manmohan Desai,":
Biswajit Chatterjee, 
Mumtaz, 
Sujit Kumar, 
Shatrughan Sinha
"
Os Órfãos,(1972),"
Adventure, Family            ",100 min,6.5,,86,,James B. Clark,":
Theodore Bikel, 
Geneviève Ambas, 
Philip Frame, 
Max Croiset
"
Die jungen Ausreißerinnen - Sex-Abenteuer deutscher Mädchen in aller Welt,(1972),"
Drama            ",97 min,3.2,,25,,Walter Boos,":
Doris Arden, 
Mattis Böttcher, 
Michael Conti, 
Katren Gebelein
"
"Tedeum, Um Homem Mais Duro que Trinity",(1972),"
Action, Comedy, Western            ",99 min,4.5,,121,,Enzo G. Castellari,":
Jack Palance, 
Giancarlo Prete, 
Lionel Stander, 
Francesca Romana Coluzzi
"
Os Charlots - Adoráveis e Trapalhões,(1972),"
Comedy            ",95 min,4.7,,304,,Jean Girault,":
Jean-Guy Fechner, 
Gérard Filipelli, 
Gérard Rinaldi, 
Jean Sarrus
"
Anthony at Cleopatra,(1972),,,,,,,Dan Inocencio,":
Dolphy, 
Rosanna Ortiz, 
Elvie Escaro
"
A.A.A. Massaggiatrice bella presenza offresi...,(1972),"
Thriller            ",85 min,5.4,,97,,Demofilo Fidani,":
Simonetta Vitelli, 
Jerry Colman, 
Raffaele Curi, 
Carlo Gentili
"
Poor Albert and Little Annie,(1972),"
Drama, Horror, Thriller            ",81 min,4.1,,324,,Paul Leder,":
Zooey Hall, 
Geri Reischl, 
Joanne Moore Jordan, 
Greg Mullavey
"
Nadie te querrá como yo,(1972),"
Drama, Romance, Thriller            ",87 min,,,,,Carlos Lozano Dana,":
Hilda Aguirre, 
Andrés García, 
Gloria Marín, 
Sara García
"
S detza na more,(1972),"
Comedy, Drama            ",80 min,8.7,,822,,Dimitar Petrov,":
Petar Peychev, 
Ivaylo Dzhambazov, 
Emil Petrov, 
Krasimir Marianov
"
A Espada Vingadora de Kung Fu,(1972),"
Action, Adventure            ",93 min,6.7,,244,,Cheh Chang,":
Lung Ti, 
Mu Chu, 
Ching Tien, 
Feng Yu
"
Nalla Neram,(1972),,163 min,6.5,,22,,M.A. Thirumugham,":
M.G. Ramachandran, 
K.R. Vijaya, 
Nagesh, 
Major Sundarrajan
"
Wacky Taxi,(1972),"
Comedy, Family            ",79 min,4.0,,78,,Alexander Grasshoff,":
John Astin, 
Maria Pogee, 
Tom Dikel, 
Jim Dikel
"
Neve Ardente,(1972),"
Drama, War            ",105 min,7.1,,347,,Gavriil Egiazarov,":
Georgi Zhzhyonov, 
Anatoliy Kuznetsov, 
Vadim Spiridonov, 
Boris Tokarev
"
Benyamin Biang Kerok,(1972),"
Comedy            ",,7.8,,23,,Nawi Ismail,":
Benyamin S., 
Ida Royani, 
Hamid Arief, 
Connie Sutedja
"
Milap,(1972),"
Drama, Horror, Thriller            ",111 min,5.7,,21,,B.R. Ishara,":
Shatrughan Sinha, 
Reena Roy, 
Danny Denzongpa, 
Manmohan Krishna
"
Sweet Georgia,(1972),"
Comedy            ",60 min,4.7,,80,,Edward Boles,":
Marsha Jordan, 
Barbara Mills, 
Gene Drew, 
Chuck Lawson
"
Our Miss Fred,(1972),"
Comedy, War            ",96 min,6.7,,92,,Bob Kellett,":
Danny La Rue, 
Alfred Marks, 
Lance Percival, 
Lally Bowers
"
Dyn Amo,(1972),"
Drama            ",120 min,7.0,,85,,Stephen Dwoskin,":
Jenny Runacre, 
Pat Ford, 
Catherine Kessler, 
Linda Marlowe
"
La calandria,(1972),"
Comedy            ",80 min,5.5,,52,,Pasquale Festa Campanile,":
Lando Buzzanca, 
Barbara Bouchet, 
Salvo Randone, 
Agostina Belli
"
It Ain't Easy,(1972),"
Adventure            ",90 min,5.0,,9,,Maurice Hurley,":
Lance Henriksen, 
Barra Grant, 
Bill Moor, 
Granville Van Dusen
"
La gatta in calore,(1972),"
Thriller            ",86 min,5.7,,100,,Nello Rossati,":
Eva Czemerys, 
Silvano Tranquilli, 
Anthony Fontane, 
Renato Pinciroli
"
43: The Richard Petty Story,(1972),"
Biography, Drama, Sport            ",83 min,6.2,,88,,Edward J. Lakso,":
Darren McGavin, 
Kathie Browne, 
Noah Beery Jr., 
L.Q. Jones
"
Decameroticus,(1972),"
Comedy            ",96 min,5.8,,26,,Giuliano Biagetti,":
Aldo Bufi Landi, 
Pupo De Luca, 
Orchidea De Santis, 
Sandro Dori
"
Trap on Cougar Mountain,(1972),"
Adventure, Western            ",94 min,3.3,,26,,Keith Larsen,":
Keith Larsen, 
Karen Steele, 
Eric Larsen, 
Erik Larsen
"
Jaga Mechida Maga,(1972),"
Drama            ",153 min,8.2,,18,,Hunsur Krishnamurthy,":
Ashwath, 
Bharathi, 
B. Hanumanthachar, 
B. Jaya
"
Los cacos,(1972),"
Comedy            ",80 min,5.5,,22,,José Estrada,":
Silvia Pinal, 
Milton Rodríguez, 
Eduardo de la Peña, 
Joaquín García Vargas
"
"Zambo, il dominatore della foresta",(1972),"
Action, Adventure, Romance            ",94 min,4.4,,72,,Bitto Albertini,":
Brad Harris, 
Gisela Hahn, 
Daniele Vargas, 
Raf Baldassarre
"
The Stoolie,(1972),"
Comedy, Crime            ",90 min,5.3,,82,,John G. Avildsen,":
Jackie Mason, 
Josip Elic, 
Reid Cruickshanks, 
Dan Frazer
"
Um Homem de Aço,(1972),"
Crime, Drama            ",83 min,5.2,,128,,Francesco Prosperi,":
Robert Blake, 
Catherine Spaak, 
Ernest Borgnine, 
Gabriele Ferzetti
"
Be-Imaan,(1972),"
Drama, Family            ",133 min,6.9,,70,,Sohanlal Kanwar,":
Manoj Kumar, 
Rakhee Gulzar, 
Nazima, 
Snehlata
"
Duffer,(1972),"
Drama            ",75 min,6.7,,122,,Joseph Despins,":
Kit Gleave, 
Erna May, 
William Dumaresq, 
Lisa Doran
"
Tarzán y el arco iris,(1972),"
Adventure            ",86 min,5.4,,32,,Manuel Caño,":
Steve Hawkes, 
Peter Lee Lawrence, 
Ángel del Pozo, 
Agata Flori
"
Muñeca reina,(1972),"
Drama, Horror, Mystery            ",99 min,5.8,,28,,Sergio Olhovich,":
Enrique Rocha, 
Ofelia Medina, 
Helena Rojo, 
Rocío Brambila
"
Otoko wa tsurai yo: Shibamata bojo,(1972),"
Comedy            ",107 min,6.8,,67,,Yôji Yamada,":
Kiyoshi Atsumi, 
Chieko Baishô, 
Sayuri Yoshinaga, 
Seiji Miyaguchi
"
Aleluia e Sartana,(1972),"
Western            ",101 min,3.6,,126,,Mario Siciliano,":
Ron Ely, 
Alberto Dell'Acqua, 
Uschi Glas, 
Angelica Ott
"
O Direito de Amar,(1972),"
Drama            ",90 min,7.8,,73,,Eric Le Hung,":
Omar Sharif, 
Florinda Bolkan, 
Betty Beckers, 
Xavier Depraz
"
"Jesús, María y José",(1972),"
Drama, Family, History            ",85 min,6.5,,18,,Miguel Zacarías,":
Guillermo Murray, 
Eric del Castillo, 
Enrique Rambal, 
Gayle Bedall
"
Tonta tonta pero no tanto,(1972),"
Comedy, Adventure            ",90 min,7.2,,78,,Fernando Cortés,":
María Elena Velasco, 
Sergio Ramos, 
Anel, 
Emma Arvizu
"
Tie zhang xuan feng tui,(1972),"
Action, Drama            ",88 min,6.3,,155,,Feng Huang,":
Angela Mao, 
Yi Chang, 
Ying Bai, 
Kyung-Ah Oh
"
Corpo d'amore,(1972),"
Drama            ",102 min,6.0,,46,,Fabio Carpi,":
Mimsy Farmer, 
François Simon, 
Giovanni Rosselli, 
Lino Capolicchio
"
A Place Called Today,(1972),"
Drama            ",103 min,4.3,,44,,Don Schain,":
J. Herbert Kerr Jr., 
Lana Wood, 
Cheri Caffaro, 
Richard Smedley
"
De inbreker,(1972),"
Crime, Thriller            ",105 min,6.7,,139,,Frans Weisz,":
Rijk de Gooyer, 
Jon Bluming, 
Anny de Lange, 
Frits Lambrechts
"
IXE-13,(1972),"
Adventure, Comedy, Musical            ",115 min,6.6,,264,,Jacques Godbout,":
Louise Forestier, 
André Dubois, 
Serge Grenier, 
Marc Laurendeau
"
Fogo de Palha,(1972),"
Drama            ",100 min,7.0,,111,,Volker Schlöndorff,":
Maria Brunner, 
Wolfgang Bächler, 
Ute Ellin, 
Wilhelm Grasshoff
"
Yilmayan seytan,(1972),"
Action, Sci-Fi            ",84 min,5.2,,270,,Yilmaz Atadeniz,":
Mine Mutlu, 
Kunt Tulgar, 
Erol Tas, 
Erol Günaydin
"
La maudite galette,(1972),"
Action, Comedy, Crime            ",100 min,6.6,,212,,Denys Arcand,":
Marcel Sabourin, 
René Caron, 
Suzanne Valéry, 
Sophie Carrière
"
Chungyo,(1972),"
Horror            ",110 min,6.2,,117,,Ki-young Kim,":
Kung-won Nam, 
Yuh Jung Youn, 
Gye-hyeon Jeon
"
La cosa buffa,(1972),"
Comedy, Romance            ",102 min,7.1,,45,,Aldo Lado,":
Ottavia Piccolo, 
Gianni Morandi, 
Angela Goodwin, 
Fabio Garriba
"
Hijirimen bakuto,(1972),"
Action, Crime, Drama            ",86 min,7.1,,54,,Teruo Ishii,":
Eiko Nakamura, 
Bunta Sugawara, 
Sanae Tsuchida, 
Reiko Ike
"
A Grande Fuga do Comunismo,(1972),"
Drama            ",118 min,6.0,,30,,Menahem Golan,":
Laurence Harvey, 
Josephine Chaplin, 
John Ireland, 
Lila Kedrova
"
Tecumseh,(1972),"
Western            ",109 min,5.6,,148,,Hans Kratzert,":
Gojko Mitic, 
Annekathrin Bürger, 
Rolf Römer, 
Leon Niemczyk
"
Mahoney's Estate,(1972),"
Drama            ",109 min,7.6,,22,,Harvey Hart,":
Alexis Kanner, 
Sam Waterston, 
Maud Adams, 
Diana Leblanc
"
The Only Way Home,(1972),"
Drama            ",86 min,4.4,,11,,G.D. Spradlin,":
Bo Hopkins, 
Beth Brickell, 
Steve Sandor, 
G.D. Spradlin
"
Dil Daulat Duniya,(1972),"
Comedy, Drama            ",,6.9,,54,,Prem Narayan Arora,":
Rajesh Khanna, 
Sadhana, 
Ashok Kumar, 
Helen
"
For the Love of Ada,(1972),"
Comedy, Romance            ",88 min,6.1,,85,,Ronnie Baxter,":
Irene Handl, 
Wilfred Pickles, 
Barbara Mitchell, 
Jack Smethurst
"
Imputazione di omicidio per uno studente,(1972),"
Crime, Drama            ",99 min,6.4,,107,,Mauro Bolognini,":
Massimo Ranieri, 
Martin Balsam, 
Valentina Cortese, 
Turi Ferro
"
Hide and Seek,(1972),"
Adventure, Crime, Family            ",61 min,6.9,,48,,David Eady,":
Peter Newby, 
Gary Kemp, 
Eileen Fletcher, 
Robin Askwith
"
Do Chor,(1972),"
Comedy, Crime, Romance            ",,7.4,,77,,B. Padmanabham,":
Dharmendra, 
Tanuja, 
K.N. Singh, 
Trilok Kapoor
"
To koroidaki tis prigipessas,(1972),"
Comedy, Musical, Romance            ",105 min,5.2,,186,,Giannis Dalianidis,":
Stavros Paravas, 
Hronis Exarhakos, 
Betty Arvaniti, 
Eleni Prokopiou
"
Cavalgada da Vingança,(1972),"
Western, Drama            ",92 min,4.8,,80,,Tanio Boccia,":
Richard Harrison, 
Anita Ekberg, 
Rik Battaglia, 
Furio Meniconi
"
Hong Kong a Cidade do Crime,(1972),"
Action, Drama            ",89 min,6.2,,126,,Cheh Chang,":
David Chiang, 
Lung Ti, 
Li Ching, 
Yasuaki Kurata
"
Kinderarzt Dr. Fröhlich,(1972),"
Comedy, Drama            ",92 min,4.7,,135,,Kurt Nachmann,":
Roy Black, 
Georg Thomalla, 
Heidi Hansen, 
Ralf Wolter
"
I komissa tis Kerkyras,(1972),"
Musical, Comedy            ",83 min,5.7,,338,,Alekos Sakellarios,":
Rena Vlahopoulou, 
Alekos Alexandrakis, 
Nonika Galinea, 
Makis Demiris
"
Sex and the Lonely Woman,(1972),"
Drama            ",84 min,2.4,,7,,Ted Leversuch,":
Isreal Bak, 
George Bayer, 
Romulo Boni, 
Freddie Deakin
"
Shinobugawa,(1972),"
Drama, Romance            ",120 min,6.8,,104,,Kei Kumai,":
Gô Katô, 
Komaki Kurihara, 
Yasushi Nagata, 
Kinzô Shin
"
Tokugawa sekkusu kinshi-rei: Shikijô daimyô,(1972),"
Drama            ",89 min,6.5,,79,,Norifumi Suzuki,":
Audrey Cruise, 
Ryôko Ema, 
Kaya Hozumi, 
Sandra Julien
"
Keloglan ile Cankiz,(1972),"
Comedy, Drama, Romance            ",52 min,6.1,,"1,182",,Metin Erksan,":
Rüstü Asyali, 
Alev Oraloglu, 
Deniz Erkanat, 
Aydin Babaoglu
"
Shirley Thompson Versus the Aliens,(1972),"
Comedy, Sci-Fi            ",80 min,6.0,,32,,Jim Sharman,":
Jane Harders, 
June Collis, 
Tim Elliott, 
Marion Johns
"
Da sha shou,(1972),"
Action, Adventure, Crime            ",94 min,7.2,,55,,Yuen Chor,":
Hua Tsung, 
Ping Wang, 
Han Chin, 
Miao Ching
"
Coartada en disco rojo,(1972),"
Crime, Mystery, Romance            ",88 min,5.6,,113,,Tulio Demicheli,":
George Hilton, 
Fernando Rey, 
Luciana Paluzzi, 
Anita Strindberg
"
Ángeles y querubines,(1972),"
Drama, Fantasy, Horror            ",90 min,6.8,,40,,Rafael Corkidi,":
Roberto Cañedo, 
Jorge Humberto Robles, 
Helena Rojo, 
Ana Luisa Peluffo
"
To proxenio tis Annas,(1972),"
Drama            ",82 min,6.9,,306,,Pantelis Voulgaris,":
Anna Vagena, 
Smaro Veaki, 
Kostas Rigopoulos, 
Stavros Kalaroglou
"
Kasethan Kadavulada,(1972),"
Comedy            ",135 min,7.1,,117,,Chitralaya Gopu,":
Lakshmi, 
Aachi Manorama, 
Venniradai Moorthy, 
R. Muthuraman
"
Sobh-e rooz-e chaharom,(1972),"
Action, Crime, Drama            ",103 min,6.4,,38,,Kamran Shirdel,":
Saeed Rad, 
Vejesta, 
Jalal Pishvaian, 
Shahrzad
"
Ora 11 Jon,(1972),"
Drama, History, Romance            ",,8.8,,205,,Chashi Nazrul Islam,":
Khosru, 
Murad, 
Nantu, 
Baby Zaman
"
Vivendo Livremente,(1972),"
Adventure, Drama, Family            ",90 min,6.1,,511,,Jack Couffer,":
Nigel Davenport, 
Susan Hampshire, 
Geoffrey Keen, 
Edward Judd
"
Mi niño Tizoc,(1972),"
Drama            ",95 min,6.9,,35,,Ismael Rodríguez,":
Alberto Vázquez, 
Cuitlahuac Rodríguez, 
Macaria, 
Sonia Amelio
"
Os Inconfidentes,(1972),"
Drama            ",100 min,6.8,,169,,Joaquim Pedro de Andrade,":
José Wilker, 
Luiz Linhares, 
Paulo César Peréio, 
Fernando Torres
"
Jesus Christ Superstar,(1972),"
Drama            ",,5.2,,17,,Jose 'Pepe' Wenceslao,":
Amalia Fuentes, 
Victor Wood, 
Ike Lozada, 
Rodolfo 'Boy' Garcia
"
São Bernardo,(1972),"
Drama            ",113 min,7.5,,296,,Leon Hirszman,":
Othon Bastos, 
Isabel Ribeiro, 
Nildo Parente, 
Vanda Lacerda
"
Sev Kardesim,(1972),"
Comedy, Romance            ",86 min,6.7,,"1,326",,Ertem Egilmez,":
Hülya Koçyigit, 
Tarik Akan, 
Münir Özkul, 
Adile Nasit
"
Kurathi Magan,(1972),"
Comedy, Musical, Romance            ",,7.3,,28,,K.S. Gopalakrishnan,":
Gemini Ganesan, 
K.R. Vijaya, 
V. Gopalakrishnan, 
Kamal Haasan
"
Al-asfour,(1972),"
Drama            ",105 min,6.8,,244,,Youssef Chahine,":
Salah Qabil, 
Ali El Sherif, 
Mahmoud Al Meleji, 
Seif Abdelrahman
"
Lo ammazzò come un cane... ma lui rideva ancora,(1972),"
Western            ",84 min,6.2,,35,,Angelo Pannacciò,":
Michael Forest, 
Giuseppe Cardillo, 
Susanna Levi, 
Franco Borelli
"
El payo - un hombre contra el mundo!,(1972),"
Action, Drama, Fantasy            ",95 min,5.8,,11,,Emilio Gómez Muriel,":
Jorge Rivero, 
Helena Rojo, 
Nadia Milton, 
Narciso Busquets
"
A Última Caça,(1972),"
Action, Adventure, Drama            ",80 min,5.8,,13,,Elmo de Witt,":
Jack Hawkins, 
Dawid van der Walt, 
Karen Spies, 
Colin Fish
"
Batwoman and Robin,(1972),"
Action, Fantasy            ",,5.1,,13,,Jun Aristorenas,":
Robin Aristorenas, 
Virginia Aristorenas, 
Sofia Moran, 
Johnny Monteiro
"
Grün ist die Heide,(1972),"
Comedy, Drama, Romance            ",86 min,4.6,,69,,Harald Reinl,":
Roy Black, 
Monika Lundi, 
Peter Millowitsch, 
Jutta Speidel
"
A Taverna Negra,(1972),"
Action            ",87 min,7.1,,123,,Wing-Cho Yip,":
Szu Shih, 
Li Tung, 
Feng Ku, 
Barry Chan
"
A Fan's Notes,(1972),"
Comedy, Drama            ",90 min,6.0,,21,,Eric Till,":
Jerry Orbach, 
Patricia Collins, 
Burgess Meredith, 
Rosemary Murphy
"
Shanti Nilayam,(1972),,144 min,7.2,,21,,C. Vaikuntarama Sastry,":
Anjali Devi, 
Gemini Ganesan, 
Mukkamala, 
Taraka Rama Rao Nandamuri
"
Aula de História,(1972),"
Drama, History            ",85 min,6.5,,224,,Danièle Huillet,":
Gottfried Bold, 
Johann Unterpertinger, 
Henri Ludwigg, 
Carl Vaillant
"
Natsu no imôto,(1972),"
Comedy, Drama            ",96 min,6.3,,134,,Nagisa Ôshima,":
Hiromi Kurita, 
Shôji Ishibashi, 
Lily, 
Hôsei Komatsu
"
