Title,Year,Genre,Runtime,Rating,Gross,Votes,Metascore,Director,Stars
The Pope Must Die,(1991),"
Comedy            ",97 min,5.1,$2.98M,"1,409",,Peter Richardson,":
Robbie Coltrane, 
Adrian Edmondson, 
Paul Bartel, 
Damir Mejovsek
"
December Bride,(1991),"
Drama            ",88 min,6.4,$0.07M,301,,Thaddeus O'Sullivan,":
Donal McCann, 
Saskia Reeves, 
Ciarán Hinds, 
Patrick Malahide
"
Paixão Selvagem,(1991),"
Comedy, Drama, Mystery            ",101 min,6.3,$0.18M,592,,Simon Callow,":
Vanessa Redgrave, 
Keith Carradine, 
Cork Hubbert, 
Rod Steiger
"
Sale comme un ange,(1991),"
Drama, Romance            ",102 min,5.8,,210,,Catherine Breillat,":
Claude Brasseur, 
Lio, 
Nils Tavernier, 
Roland Amstutz
"
O Boi,(1991),"
Drama            ",92 min,7.1,,695,,Sven Nykvist,":
Stellan Skarsgård, 
Ewa Fröling, 
Erland Josephson, 
Max von Sydow
"
Le voleur d'enfants,(1991),"
Drama            ",110 min,6.0,,159,,Christian de Chalonge,":
Marcello Mastroianni, 
Ángela Molina, 
Michel Piccoli, 
Virginie Ledoyen
"
A Grande Arte,(1991),"
Drama, Thriller            ",104 min,6.1,$0.36M,563,,Walter Salles,":
Peter Coyote, 
Tchéky Karyo, 
Amanda Pays, 
Raul Cortez
"
Nu ji xie ren,(1991),"
Action, Comedy, Crime            ",94 min,5.9,,630,,Jamie Luk,":
Amy Yip, 
Chikako Aoyama, 
David Wu, 
Billy Chow
"
Escute Minha Canção,(1991),"
Comedy, Drama, Music            ",113 min,7.0,$4.31M,"1,424",,Peter Chelsom,":
Ned Beatty, 
Adrian Dunbar, 
Brian Flanagan, 
Constance Cowley
"
Merci la vie,(1991),"
Drama            ",117 min,6.6,,"1,050",,Bertrand Blier,":
Charlotte Gainsbourg, 
Anouk Grinberg, 
Michel Blanc, 
Jean Carmet
"
Particularidades do Casamento,(1991),"
Comedy, Drama            ",112 min,5.8,$1.99M,809,,Arthur Hiller,":
Beau Bridges, 
Stockard Channing, 
Robert Sean Leonard, 
Mary Stuart Masterson
"
Bloodsucking Pharaohs in Pittsburgh,(1991),"
Comedy, Horror            ",89 min,4.8,,549,,Dean Tschetter,":
Jake Dengel, 
Joe Sharkey, 
Susann Fletcher, 
Beverly Penberthy
"
Kvitebjørn Kong Valemon,(1991),"
Family, Adventure, Fantasy            ",88 min,6.1,,765,,Ola Solum,":
Jack Fjeldstad, 
Maria Bonnevie, 
Tobias Hoesl, 
Monica Nordquist
"
Pappa ante Portas,(1991),"
Comedy, Family            ",89 min,8.0,,"4,600",,Vicco von Bülow,":
Evelyn Hamann, 
Vicco von Bülow, 
Irm Hermann, 
Hans-Peter Korff
"
Sanam Bewafa,(1991),"
Drama, Romance            ",160 min,5.4,,923,,Saawan Kumar Tak,":
Salman Khan, 
Chandni, 
Kanchan, 
Pran
"
Possuído,(1991),"
Horror, Sci-Fi            ",103 min,4.1,,264,,David Schmoeller,":
John Saxon, 
Joseph Culp, 
Robin Frates, 
Robert Sampson
"
Sangatsu no raion,(1991),"
Drama            ",118 min,6.9,,164,,Hitoshi Yazaki,":
Bang-ho Cho, 
Yoshiko Yura, 
Kôen Okumura, 
Kiyomi Itô
"
Humanap Ka Ng Panget,(1991),"
Comedy            ",,2.5,,36,,Ben Feleo,":
Jimmy Santos, 
Eddie Gutierrez, 
Carmi Martin, 
Nanette Medved
"
100 Days,(1991),"
Horror, Romance, Thriller            ",161 min,6.6,,831,,Partho Ghosh,":
Jackie Shroff, 
Madhuri Dixit, 
Javed Jaffrey, 
Laxmikant Berde
"
Lições de Infância,(1991),"
Comedy, Drama, Family            ",100 min,8.0,,"2,549",,Jan Sverák,":
Jan Tríska, 
Zdenek Sverák, 
Libuse Safránková, 
Rudolf Hrusínský
"
Leather Jackets,(1991),"
Action, Drama            ",90 min,4.5,,456,,Lee Drysdale,":
D.B. Sweeney, 
Bridget Fonda, 
Judi Trevor, 
Cary Elwes
"
El patrullero,(1991),"
Crime, Drama            ",104 min,7.2,,658,,Alex Cox,":
Roberto Sosa, 
Bruno Bichir, 
Vanessa Bauche, 
Zaide Silvia Gutiérrez
"
Estranha Vingança,(1991),"
Action, Horror, Sci-Fi            ",90 min,4.9,,612,,Ernest Farino,":
Clare Wren, 
Bruce Davison, 
Stacy Haiduk, 
David Naughton
"
Corações Partidos,(1991),"
Drama, Romance            ",113 min,6.1,$0.03M,834,,Michael Bortman,":
Peter Berg, 
Vincent D'Onofrio, 
Noah Wyle, 
Peter Coyote
"
Encontro com Vênus,(1991),"
Comedy, Drama, Romance            ",119 min,6.6,$1.00M,"1,160",,István Szabó,":
Glenn Close, 
Niels Arestrup, 
Kiri Te Kanawa, 
René Kollo
"
Aditya 369,(1991),"
Family, Sci-Fi, Adventure            ",140 min,8.4,,"2,050",,Singeetam Srinivasa Rao,":
Nandamuri Balakrishna, 
Mohini, 
Amrish Puri, 
Suthi Velu
"
Henna,(1991),"
Drama, Romance, Musical            ",180 min,6.4,,604,,Randhir Kapoor,":
Rishi Kapoor, 
Zeba Bakhtiar, 
Ashwini Bhave, 
Saeed Jaffrey
"
Tesna koza 4,(1991),"
Comedy            ",90 min,7.5,,"1,284",,Milan Zivkovic,":
Nikola Simic, 
Milan 'Lane' Gutovic, 
Ruzica Sokic, 
Jelica Sretenovic
"
Kilukkam,(1991),"
Comedy, Family            ",155 min,8.6,,"2,922",,Priyadarshan,":
Mohanlal, 
Jagathi Sreekumar, 
Revathy, 
Kollam Thulasi
"
Cenas em um Shopping,(1991),"
Comedy            ",89 min,5.4,$9.56M,"4,458",,Paul Mazursky,":
Bette Midler, 
Woody Allen, 
Bill Irwin, 
Daren Firestone
"
Caged - Le prede umane,(1991),"
Action, Crime, Drama            ",90 min,5.4,,211,,Leandro Lucchetti,":
Pilar Orive, 
Isabel Libossart, 
Elena Wiedermann, 
Christian Lorenz
"
O Passo Suspenso da Cegonha,(1991),"
Drama, Romance            ",143 min,7.5,,"1,898",,Theodoros Angelopoulos,":
Marcello Mastroianni, 
Jeanne Moreau, 
Gregory Patrick Karr, 
Ilias Logothetis
"
O Círculo do Poder,(1991),"
Biography, Drama, History            ",137 min,7.1,$0.58M,"1,837",,Andrey Konchalovskiy,":
Tom Hulce, 
Lolita Davidovich, 
Bob Hoskins, 
Aleksandr Zbruev
"
Desafiando os Limites,(1991),"
Action, Comedy, War            ",101 min,5.2,$0.64M,742,,Fritz Kiersch,":
Anthony Michael Hall, 
Michael Paré, 
Deborah Moore, 
Terry Kiser
"
Jumpin' at the Boneyard,(1991),"
Drama            ",107 min,6.0,,459,,Jeff Stanzler,":
Tim Roth, 
Alexis Arquette, 
Danitra Vance, 
Samuel L. Jackson
"
Fatal Bond,(1991),"
Drama, Thriller            ",89 min,4.0,,170,,Vincent Monton,":
Linda Blair, 
Jerome Ehlers, 
Donal Gibson, 
Stephen Leeder
"
Urga - Uma Paixão no Fim do Mundo,(1991),"
Drama            ",119 min,7.7,,"3,266",,Nikita Mikhalkov,":
Badema, 
Bayaertu, 
Vladimir Gostyukhin, 
Babushka
"
Kickboxer: Dragão de Fogo,(1991),"
Action, Drama            ",74 min,5.3,,433,,Lou Kennedy,":
Ke Huy Quan, 
Eddie Saavedra, 
Ed Neil, 
Jerry Trimble
"
Femme Fatale,(1991),"
Drama, Mystery            ",94 min,4.7,,477,,Andre R. Guttfreund,":
Colin Firth, 
Lisa Zane, 
Billy Zane, 
Scott Wilson
"
"Dragon Ball Z: Goku, o Super-Saiyajin",(1991),"
Animation, Action, Fantasy            ",50 min,6.7,,"4,768",,Mitsuo Hashimoto,":
Masako Nozawa, 
Toshio Furukawa, 
Mayumi Tanaka, 
Hiromi Tsuru
"
Paris Trout,(1991),"
Drama            ",100 min,6.4,,"1,386",,Stephen Gyllenhaal,":
Dennis Hopper, 
Barbara Hershey, 
Ed Harris, 
Ray McKinnon
"
Path-o-Prasad,(1991),"
Drama            ",134 min,7.7,,18,,Tarun Majumdar,":
Utpal Dutt, 
Sandhya Roy, 
Soumitra Chatterjee, 
Master Rintu
"
The Boy Who Cried Bitch,(1991),"
Drama, Thriller            ",105 min,6.5,,335,,Juan José Campanella,":
Harley Cross, 
Karen Young, 
Jesse Bradford, 
J.D. Daniels
"
Fechando o Cerco,(1991),"
Comedy, Crime, Romance            ",99 min,5.8,$0.01M,590,,Jeffrey Reiner,":
Billy Zane, 
Jennifer Beals, 
Darren McGavin, 
James Le Gros
"
Clube de Heróis,(1991),"
Adventure, Drama, Thriller            ",89 min,5.5,,317,,Michael Spence,":
Corey Feldman, 
Meredith Salenger, 
Scott Reeves, 
Alex 'Sasha' Walkup
"
Yumeji,(1991),"
Drama            ",128 min,7.0,,427,,Seijun Suzuki,":
Kenji Sawada, 
Tomoko Mariya, 
Masumi Miyazaki, 
Tamasaburô Bandô
"
Wârudo apâtomento horâ,(1991),"
Comedy, Horror            ",97 min,6.0,,202,,Katsuhiro Ôtomo,":
SABU, 
Jazz Cutz, 
Mohammed Abdul Sahib, 
Hiroshi Shimizu
"
O Preço de um Campeão,(1991),"
Drama, Sport            ",91 min,6.0,$0.34M,696,,Robert M. Young,":
Edward James Olmos, 
Lorraine Bracco, 
John E. Coleman, 
Jeff Corbett
"
Lunáticos do Mar,(1991),"
Comedy            ",80 min,3.4,,643,,Mark W. Travis,":
Bill Pullman, 
Wendy Schaal, 
Chris Demetral, 
Ty Granderson Jones
"
De onfatsoenlijke vrouw,(1991),"
Drama, Romance, Thriller            ",95 min,5.3,,338,,Ben Verbong,":
José Way, 
Coen van Vrijberghe de Coningh, 
Huub Stapel, 
Lydia van Nergena
"
Noite Maldita,(1991),"
Horror            ",88 min,4.2,,743,,Umberto Lenzi,":
Keith Van Hoven, 
Joe Balogh, 
Sonia Curtis, 
Philip Murray
"
Os Deuses Devem Estar Loucos 3: Crazy Safari,(1991),"
Comedy, Fantasy            ",96 min,5.5,,986,,Billy Chan,":
N!xau, 
Ching-Ying Lam, 
Sam Christopher Chow, 
Lung Chan
"
Love,(1991),"
Drama, Musical, Romance            ",152 min,5.8,,944,,Suresh Krishna,":
Salman Khan, 
Revathi, 
Rita Bhaduri, 
Shafi Inamdar
"
Sem Defesa,(1991),"
Mystery, Thriller            ",104 min,5.7,$6.41M,633,,Martin Campbell,":
Barbara Hershey, 
Sam Shepard, 
Mary Beth Hurt, 
J.T. Walsh
"
Desejo Selvagem,(1991),"
Drama, Mystery, Romance            ",105 min,5.3,,763,,Nicolas Roeg,":
Theresa Russell, 
Mark Harmon, 
James Russo, 
Will Patton
"
Ringue de Fogo,(I) (1991),"
Action, Drama, Sport            ",100 min,4.8,,654,,Richard W. Munchkin,":
Don Wilson, 
Maria Ford, 
Vince Murdocco, 
Dale Jacoby
"
The Search for Signs of Intelligent Life in the Universe,(1991),"
Comedy            ",120 min,7.0,$0.54M,217,,John Bailey," Director:
John Bailey
| 
    Star:
Lily Tomlin
"
Pizza Man,(1991),"
Comedy            ",87 min,4.5,,146,,J.F. Lawton,":
Bill Maher, 
Annabelle Gurwitch, 
David McKnight, 
Bob Delegall
"
Yeh Aag Kab Bujhegi,(1991),"
Drama            ",,6.0,,31,,Sunil Dutt,":
Sunil Dutt, 
Rekha, 
Kabir Bedi, 
Sheeba
"
Amaram,(1991),"
Drama            ",150 min,8.4,,"2,103",,Bharathan,":
Mammootty, 
Mathu, 
Chitra, 
Murali
"
O Obscuro Lado do Amor,(1991),"
Sci-Fi, Thriller            ",94 min,4.9,,181,,Mark Manos,":
Candice Daly, 
John Doe, 
Mark Manos, 
Karen Dahl
"
O Agente Secreto,(1991),"
Action, Comedy, Romance            ",105 min,6.1,,"2,280",,Jean-Marie Poiré,":
Christian Clavier, 
Jean Reno, 
Isabelle Renauld, 
Valérie Lemercier
"
Ruan Ling Yu,(1991),"
Biography, Drama, Romance            ",126 min,7.5,,"1,618",,Stanley Kwan,":
Maggie Cheung, 
Han Chin, 
Tony Ka Fai Leung, 
Carina Lau
"
A Verdade de Um Sonho,(1991),"
Drama, Thriller, Western            ",100 min,7.1,,526,,Ryszard Bugajski,":
Graham Greene, 
Ron Lea, 
Michael Hogan, 
Floyd 'Red Crow' Westerman
"
Bharatham,(1991),"
Musical, Drama            ",147 min,8.4,,"2,054",,Sibi Malayil,":
Mohanlal, 
Urvashi, 
Nedumudi Venu, 
Kaviyoor Ponnamma
"
A hetedik testvér,(1991),"
Animation, Comedy, Drama            ",80 min,6.8,,523,,Jenõ Koltai,":
Csongor Szalay, 
Balázs Simonyi, 
Álmos Elõd, 
Dániel Halasi
"
O Último Duelo,(1991),"
Adventure, Drama, Sport            ",91 min,6.5,,"1,409",,Jeremy Kagan,":
F. Murray Abraham, 
Eric Roberts, 
Mia Sara, 
Christopher Rydell
"
Captain Prabhakaran,(1991),"
Action, Thriller            ",150 min,7.1,,178,,R.K. Selvamani,":
Mansoor Ali Khan, 
Sarath Kumar, 
Ramya Krishnan, 
Roobini
"
Assassinato do Tzar,(1991),"
Drama, History            ",104 min,6.9,,687,,Karen Shakhnazarov,":
Malcolm McDowell, 
Oleg Yankovskiy, 
Armen Dzhigarkhanyan, 
Yuriy Sherstnyov
"
Providence,(1991),"
Drama            ",,5.5,,137,,David Mackay,":
JD Cullum, 
Yvonne de la Vega, 
David Greenlee, 
Clinton Oie
"
Highway 61,(1991),"
Comedy, Music            ",102 min,7.0,$0.29M,"1,285",,Bruce McDonald,":
Don McKellar, 
Valerie Buhagiar, 
Earl Pastko, 
Peter Breck
"
Patinadores do Futuro,(1991),"
Action, Sci-Fi            ",96 min,2.0,,371,,Donald G. Jackson,":
Scott Shaw, 
Frank Stallone, 
Karen Black, 
Don Stroud
"
Os Tomates Assassinos Atacam Novamente,(1991),"
Comedy            ",87 min,3.6,,"1,345",,John De Bello,":
Debi Fares, 
Rick Rockwell, 
John Witherspoon, 
John Astin
"
Sto dney do prikaza,(1991),"
Drama            ",71 min,5.3,,356,,Hussein Erkenov,":
Vladimir Zamanskiy, 
Armen Dzhigarkhanyan, 
Oleg Vasilkov, 
Roman Grekov
"
Bisa naik bisa turun,(1991),"
Comedy            ",,7.2,,26,,Arizal,":
Dono Warkop, 
Kasino Warkop, 
Indro Warkop, 
Diding Boneng
"
A Brisa da Morte,(1991),"
Drama, Mystery            ",111 min,5.5,,530,,Errol Morris,":
Lance Baker, 
Betty C. Barlow, 
Gary Basaraba, 
Billy Beck
"
Bed & Breakfast,(1991),"
Comedy, Drama, Romance            ",97 min,5.4,,343,,Robert Ellis Miller,":
Roger Moore, 
Talia Shire, 
Colleen Dewhurst, 
Nina Siemaszko
"
Tudo Pela Liberdade,(1991),"
Action            ",89 min,5.2,,500,,Graham Baker,":
John Stamos, 
John Stockwell, 
Teri Polo, 
Sandy McPeak
"
Farishtay,(1991),"
Action, Comedy, Drama            ",,4.9,,206,,Anil Sharma,":
Dharmendra, 
Vinod Khanna, 
Sridevi, 
Rajinikanth
"
Servants of Twilight,(1991),"
Horror, Thriller            ",95 min,5.2,,719,,Jeffrey Obrow,":
Bruce Greenwood, 
Jarrett Lennon, 
Belinda Bauer, 
Grace Zabriskie
"
Não Dou Beijos,(1991),"
Drama            ",115 min,6.9,,"1,122",,André Téchiné,":
Philippe Noiret, 
Emmanuelle Béart, 
Manuel Blanc, 
Hélène Vincent
"
Dingo,(1991),"
Drama, Music            ",109 min,6.9,,294,,Rolf de Heer,":
Colin Friels, 
Miles Davis, 
Helen Buday, 
Joe Petruzzi
"
Kshana Kshanam,(1991),"
Comedy, Crime, Drama            ",158 min,8.1,,"1,581",,Ram Gopal Varma,":
Sridevi, 
Venkatesh Daggubati, 
Paresh Rawal, 
Rami Reddy
"
Trilha da Morte,(1991),"
Action, Thriller            ",95 min,4.1,,101,,Jag Mundhra,":
Robert Davi, 
Tanya Roberts, 
Morton Downey Jr., 
Robert Dean
"
Instinto Assassino,(1991),"
Crime, Thriller            ",92 min,4.4,,166,,David Tausik,":
Scott Valentine, 
Vanessa Angel, 
Talia Balsam, 
Brian Cousins
"
Nord,(1991),"
Drama            ",99 min,6.5,,111,,Xavier Beauvois,":
Xavier Beauvois, 
Bulle Ogier, 
Bernard Verley, 
Agnès Evrard
"
Loucos Muito Loucos,(1991),"
Comedy, Drama, Romance            ",87 min,6.1,,525,,Josh Becker,":
Ted Raimi, 
Deborah Foreman, 
Bruce Campbell, 
George Aguilar
"
Curse III: Blood Sacrifice,(1991),"
Horror            ",88 min,3.9,,395,,Sean Barton,":
Christopher Lee, 
Jenilee Harrison, 
Henry Cele, 
Andre Jacobs
"
Sien lui yau wan III: Dou dou dou,(1991),"
Action, Comedy, Fantasy            ",104 min,6.7,,"2,188",,Siu-Tung Ching,":
Tony Chiu-Wai Leung, 
Joey Wang, 
Jacky Cheung, 
Nina Li Chi
"
Driving Me Crazy,(1991),"
Comedy            ",87 min,3.7,,483,,Jon Turteltaub,":
Thomas Gottschalk, 
Billy Dee Williams, 
Dom DeLuise, 
Milton Berle
"
Becoming Colette,(1991),"
Biography, Drama            ",93 min,5.5,$0.22M,214,,Danny Huston,":
Klaus Maria Brandauer, 
Mathilda May, 
Virginia Madsen, 
Paul Rhys
"
Qing bu zi jin,(1991),"
Comedy, Fantasy, Romance            ",86 min,5.5,,36,,Chuen-Yee Cha,":
Veronica Yip, 
Ken Tong, 
Sing Fat Ng, 
Maria Tung Ling
"
Straight Out of Brooklyn,(1991),"
Crime, Drama            ",91 min,5.8,$2.71M,549,,Matty Rich,":
George T. Odom, 
Ann D. Sanders, 
Lawrence Gilliard Jr., 
Barbara Sanon
"
Shuang-Qi-Zhen daoke,(1991),"
Adventure            ",91 min,7.1,,408,,Ping He,":
Wei Gao, 
Mana Zhao, 
Jiang Chang, 
Haiying Sun
"
Patthar Ke Phool,(1991),"
Action, Drama, Romance            ",155 min,5.7,,775,,Anant Balani,":
Salman Khan, 
Raveena Tandon, 
Kiran Kumar, 
Manohar Singh
"
Malù e l'amante,(1991),"
Drama            ",104 min,5.3,,46,,Pasquale Fanetti,":
Malù, 
Anthony Steffen, 
Kieran Canter, 
Barbara Blasko
"
Nervos de Aço,(1991),"
Drama, Mystery, Thriller            ",91 min,4.3,,199,,David A. Prior,":
Glenn Ford, 
Sandahl Bergman, 
Randall 'Tex' Cobb, 
Ted Prior
"
Night of the Warrior,(1991),"
Action, Sport            ",99 min,3.2,,250,,Rafal Zielinski,":
Robin Antin, 
Michael Ballew, 
Andre Rosey Brown, 
Bridget Carney
"
Buddy's Song,(1991),"
Drama, Music            ",105 min,5.1,,287,,Claude Whatham,":
Roger Daltrey, 
Chesney Hawkes, 
Sharon Duce, 
Michael Elphick
"
Jornada de Honra - Shogun Mayeda,(1991),"
Action, Adventure, Drama            ",107 min,5.5,,323,,Gordon Hessler,":
Shô Kosugi, 
David Essex, 
Kane Kosugi, 
Christopher Lee
"
Livin' Large!,(1991),"
Comedy, Drama            ",96 min,5.0,$5.47M,418,,Michael Schultz,":
Terrence 'T.C.' Carson, 
Lisa Arrindell, 
Blanche Baker, 
Nathaniel Hall
"
Intimidades de un cuarto de baño,(1991),"
Drama            ",78 min,6.8,,61,,Jaime Humberto Hermosillo,":
Emilio Echevarría, 
Álvaro Guerrero, 
Martha Navarro, 
Gabriela Roel
"
Bingbong: The Vincent Crisologo Story,(1991),"
Action, Biography, Crime            ",,7.4,,14,,Romy Suzara,":
Rudy Fernandez, 
Charito Solis, 
Eddie Rodriguez, 
Kristine Garcia
"
Minha Mulher vai Casar,(1991),"
Comedy, Drama, Family            ",95 min,5.7,$0.31M,488,,Martin Davidson,":
Sissy Spacek, 
William Petersen, 
Brian Kerwin, 
Mare Winningham
"
Twenty-One,(1991),"
Drama            ",92 min,5.4,$0.26M,448,,Don Boyd,":
Patsy Kensit, 
Jack Shepherd, 
Patrick Ryecart, 
Maynard Eziashi
"
Samantha,(1991),"
Comedy            ",96 min,6.5,$0.00M,362,,Stephen La Rocque,":
Martha Plimpton, 
Dermot Mulroney, 
Hector Elizondo, 
Mary Kay Place
"
Csapd le csacsi!,(1991),"
Comedy            ",80 min,7.8,,974,,Péter Tímár,":
Vera Pap, 
Sándor Gáspár, 
Károly Eperjes, 
Enikõ Eszenyi
"
Eye of the Storm,(1991),"
Romance, Thriller            ",98 min,5.0,,387,,Yuri Zeltser,":
Adrian Arnold, 
Lara Flynn Boyle, 
Bruce Gray, 
Bradley Gregg
"
Dil Hai Ki Manta Nahin,(1991),"
Adventure, Comedy, Drama            ",154 min,7.4,,"3,668",,Mahesh Bhatt,":
Aamir Khan, 
Pooja Bhatt, 
Anupam Kher, 
Sameer Chitre
"
Saajan,(1991),"
Drama, Musical, Romance            ",181 min,7.2,,"5,650",,Lawrence D'Souza,":
Sanjay Dutt, 
Madhuri Dixit, 
Salman Khan, 
Ekta Sohini
"
Queen of Diamonds,(1991),"
Drama            ",77 min,6.1,,83,,Nina Menkes,":
Emmellda Beech, 
Tinka Menkes
"
Alvo Fatal,(1991),"
Crime, Drama            ",86 min,4.1,$0.04M,141,,David Heavener,":
David Heavener, 
Tony Curtis, 
Isaac Hayes, 
Robert Reed
"
Uma Rica Mulher,(1991),"
Drama            ",96 min,6.2,$0.56M,271,,Joel Bender,":
Jill Schoelen, 
Don Michael Paul, 
Sean Kanan, 
Ron Karabatsos
"
Krummerne,(1991),"
Adventure, Comedy, Family            ",85 min,5.9,,944,,Sven Methling,":
Laus Høybye, 
Dick Kaysø, 
Karen-Lise Mynster, 
Line Kruse
"
Un piede in paradiso,(1991),"
Comedy, Fantasy            ",95 min,6.2,,897,,Enzo Barboni,":
Bud Spencer, 
Carol Alt, 
Thierry Lhermitte, 
Sharon Madden
"
"O Favor, o Relógio e o Peixe Muito Grande",(1991),"
Comedy            ",89 min,6.3,$0.16M,980,,Ben Lewin,":
Bob Hoskins, 
Jeff Goldblum, 
Natasha Richardson, 
Michel Blanc
"
A Última Borboleta,(1991),"
Drama, War            ",118 min,7.0,,236,,Karel Kachyna,":
Tom Courtenay, 
Brigitte Fossey, 
Ingrid Held, 
Freddie Jones
"
Saudagar,(1991),"
Action, Drama, Romance            ",213 min,6.8,,"1,123",,Subhash Ghai,":
Dilip Kumar, 
Raaj Kumar, 
Vivek Mushran, 
Manisha Koirala
"
Resgate Implacável,(1991),"
Action, Adventure, Drama            ",113 min,4.5,,489,,Duccio Tessari,":
Rutger Hauer, 
Carol Alt, 
Omar Sharif, 
Elliott Gould
"
Aakhri Cheekh,(1991),"
Horror            ",,5.0,,30,,Kiran Ramsay,":
Vijayendra Ghatge, 
Javed Khan, 
Sripradha, 
Anil Dhawan
"
Papai é um Robô,(1991),"
Comedy, Family, Fantasy            ",92 min,4.6,$0.40M,460,,Tony Cookson,":
Joshua John Miller, 
Edan Gross, 
Marcia Strassman, 
John Quade
"
"Eleven Days, Eleven Nights 2",(1991),"
Drama            ",84 min,3.2,,137,,Joe D'Amato,":
Kristine Rose, 
Ruth Collins, 
Frederick Lewis, 
Maurice Dupré
"
Karate Cop,(1991),"
Action, Sci-Fi            ",90 min,2.7,,584,,Alan Roberts,":
Ronald L. Marchini, 
Carrie Chambers, 
Michael E. Bristow, 
D.W. Landingham
"
The Hours and Times,(1991),"
Drama, Music            ",57 min,6.3,$0.00M,597,,Christopher Munch,":
David Angus, 
Ian Hart, 
Stephanie Pack, 
Robin McDonald
"
A Arte de Morrer,(1991),"
Crime, Thriller            ",90 min,4.7,,214,,Wings Hauser,":
Wings Hauser, 
Kathleen Kinmont, 
Gary Werntz, 
Mitch Hara
"
Mala,(1991),"
Drama            ",95 min,7.1,,279,,Predrag Antonijevic,":
Mirjana Jokovic, 
Mirjana Karanovic, 
Danilo Lazovic, 
Srdjan 'Zika' Todorovic
"
American Kickboxer 1 - Duelo Decisivo,(1991),"
Action, Sport            ",92 min,3.5,,564,,Frans Nel,":
John Barrett, 
Keith Vitali, 
Terry Norton, 
Brad Morris
"
Hvíti víkingurinn,(1991),"
Adventure, Drama            ",131 min,6.3,,371,,Hrafn Gunnlaugsson,":
Gotti Sigurdarson, 
Maria Bonnevie, 
Egill Ólafsson, 
Tomas Norström
"
Ajian ratu laut kidul,(1991),"
Drama, Fantasy, Horror            ",,6.7,,12,,Sisworo Gautama Putra,":
Ratu Dhenok, 
Syarief Friant, 
Karsiman Gada, 
Johny Indo
"
Cybernator - O Esquadrão de Extermínio,(1991),"
Action, Sci-Fi            ",85 min,2.6,,269,,Robert Rundle,":
Lonnie Schuyler, 
Jeff Jenkins, 
Christina Lucia Peralta-Ramos, 
Jack Senior
"
A Ilha dos Biquínis,(1991),"
Horror, Mystery, Thriller            ",85 min,3.9,,483,,Tony Markes,":
Holly Floria, 
Alicia Anne, 
Jackson Robinson, 
Kelly Poole
"
Filhos da Natureza,(1991),"
Drama, Romance            ",82 min,7.3,,"1,300",,Friðrik Þór Friðriksson,":
Gísli Halldórsson, 
Sigríður Hagalín, 
Baldvin Halldórsson, 
Björn Karlsson
"
Pyar Bhara Dil,(1991),"
Drama, Romance            ",147 min,7.6,,10,,Chandra Barot,":
Rakesh Bedi, 
Harish Bhimani, 
Deepa, 
Dinesh Hingoo
"
Labirinto do Crime,(1991),"
Drama, Thriller            ",104 min,4.5,,600,,Hiroaki Yoshida,":
Jeff Fahey, 
Bridget Fonda, 
Hiroaki Murakami, 
J.T. Walsh
"
Jing gu jyun ga,(1991),"
Comedy            ",110 min,7.0,,"1,962",,Jing Wong,":
Stephen Chow, 
Andy Lau, 
Rosamund Kwan, 
Chingmy Yau
"
Gang Leader,(1991),"
Action, Drama            ",155 min,7.8,,562,,Vijaya Baapineedu,":
Chiranjeevi, 
Vallabaneni Janardhan, 
Satyanarayana Kaikala, 
Sarath Kumar
"
Desejos Secretos no Sunset Motel,(1991),"
Comedy, Mystery, Thriller            ",95 min,5.7,$0.00M,294,,Alien Castle,":
Sherilyn Fenn, 
Whip Hubley, 
David Hewlett, 
David Johansen
"
Liao zhai yan tan xu ji zhi wu tong shen,(1991),"
Fantasy, Horror            ",96 min,4.9,,153,,Peter Ngor,":
Anthony Chau-Sang Wong, 
Ichijo Sayuri, 
Charine Chan, 
Yiu-Wah Kwok
"
The Three Muscatels,(1991),"
Comedy            ",90 min,4.3,,91,,Romell Foster-Owens,":
Flynn Belaine, 
Cal Wilson, 
Reynaldo Rey, 
Joe Torry
"
Mima,(1991),"
Crime, Drama            ",84 min,7.0,,45,,Philomène Esposito,":
Virginie Ledoyen, 
Nino Manfredi, 
Margarita Lozano, 
Vittoria Scognamiglio
"
Pyrates,(1991),"
Comedy, Romance            ",,4.7,,566,,Noah Stern,":
Kevin Bacon, 
Kyra Sedgwick, 
Bruce Payne, 
Kristin Dattilo
"
Noite e Dia,(1991),"
Drama            ",92 min,6.5,,350,,Chantal Akerman,":
Guilaine Londez, 
Thomas Langmann, 
François Négret, 
Nicole Colchat
"
Novel Desires,(1991),"
Drama, Romance            ",85 min,2.5,,67,,Lawrence Lanoff,":
Tyler Gains, 
Caroline Monteith, 
Mitchell Clark, 
Roger Bezanis
"
Ngoh wai hing kong,(1991),"
Romance            ",78 min,4.4,,83,,Fan Ho,":
Veronica Yip, 
Sharon Kwok, 
Rena Murakami, 
Chin Fei Lam
"
Medo de Escuro,(1991),"
Drama, Fantasy, Horror            ",91 min,5.8,,"1,027",,Mark Peploe,":
James Fox, 
Fanny Ardant, 
Paul McGann, 
Clare Holman
"
Zeiramu,(1991),"
Action, Adventure, Comedy            ",92 min,6.5,,513,,Keita Amemiya,":
Yûko Moriyama, 
Kunihiro Ida, 
Yukijirô Hotaru, 
Masakazu Handa
"
